10000 15000
123 4800 32
123 9692 25
123 7977 21
124 3554 34
125 4102 13
125 1371 16
125 3822 86
125 586 22
126 3930 82
127 3849 27
127 6090 42
128 1879 32
128 3729 74
128 3390 26
129 3547 62
130 8777 7
130 5512 61
130 1664 71
130 2600 79
130 2461 24
131 9302 55
131 3620 74
131 2147 25
131 8076 82
132 7278 61
132 5949 24
132 8809 10
133 2098 49
133 4510 59
133 8349 56
134 3942 68
134 9331 90
134 8539 40
135 2272 70
136 5560 65
136 3234 83
136 3637 21
136 292 84
137 5670 4
137 2884 18
137 8185 64
138 7838 68
138 9956 84
138 624 77
138 4790 55
139 1153 36
139 7333 18
140 6310 36
141 6548 90
141 828 60
142 5051 79
142 7375 19
142 8439 68
143 4323 83
143 4114 54
143 8179 14
144 352 37
145 2436 32
145 2408 95
145 3945 66
145 5206 29
145 5045 70
146 6813 22
146 2543 65
147 5884 55
147 8972 32
148 7700 61
148 903 11
148 6625 21
149 8306 37
149 4005 69
150 1200 43
150 7842 66
150 1027 73
151 3391 1
151 4294 65
151 1343 29
151 4395 3
152 4742 28
153 9177 73
153 7820 13
153 4380 3
153 5507 99
154 7556 61
154 4419 74
154 2399 49
154 9655 46
154 6202 86
155 9282 67
155 7151 57
155 3983 62
156 944 10
156 3729 46
156 3036 18
156 6909 2
157 9961 44
157 4339 61
157 7954 55
158 4131 34
158 9137 58
158 5408 62
158 883 34
159 1558 96
160 3965 20
160 2318 40
160 9729 73
160 6448 5
161 2999 4
161 6491 65
161 6459 89
161 7033 48
162 7054 55
162 7176 61
163 7524 79
163 881 1
163 9094 75
164 3902 32
164 4600 81
164 5111 61
164 473 74
165 8026 24
165 8219 5
166 2886 17
166 9983 58
166 7519 81
167 5397 58
167 375 68
168 4361 100
168 8163 15
169 3444 16
169 4683 93
170 3775 56
170 2601 84
170 4021 74
170 3657 86
171 4563 27
171 3140 86
171 2604 82
171 7508 98
172 7295 81
172 2417 100
172 6265 41
173 2901 90
173 1836 36
173 512 38
174 4788 71
174 3325 55
174 7745 33
174 7066 28
174 1105 13
174 2520 94
175 1870 30
175 2752 43
175 938 71
175 959 64
176 5857 91
176 4411 67
176 5161 83
177 5217 27
177 3596 75
177 4283 14
178 7262 65
178 3042 17
178 2021 93
178 9769 34
179 5477 89
179 9427 9
179 3145 76
179 7689 77
180 3515 11
180 9127 45
180 3821 72
181 7317 78
181 1634 27
182 3878 85
182 5573 22
182 6868 21
183 6085 68
183 6154 60
183 4272 20
184 4024 13
184 4557 71
185 8670 53
186 6825 10
186 3681 92
187 1065 97
188 4015 14
188 8963 24
188 5438 54
188 5253 47
189 4458 28
189 6217 43
189 3648 70
189 2191 96
190 1080 5
190 7003 75
190 7478 55
190 3667 100
191 1860 19
192 2328 71
192 9188 42
192 7278 47
193 9994 25
194 7634 14
194 9518 4
194 5480 31
194 3139 95
194 6303 95
194 5130 6
195 7975 16
195 7349 6
195 481 59
196 1256 25
196 3115 99
196 7908 3
197 4008 14
197 3953 16
198 6686 68
198 6581 79
198 445 27
198 5916 71
199 8323 39
199 1055 10
199 6799 16
199 7667 36
200 6099 68
200 9184 10
201 3426 25
201 9544 79
202 5295 47
202 1178 46
202 2889 28
202 9916 63
203 2196 61
203 8883 7
203 6139 55
204 7229 93
204 1801 20
204 7394 76
204 2453 73
205 5619 36
205 8642 27
206 5458 30
206 8110 7
206 9773 40
206 5018 45
207 5951 65
207 7487 77
207 3694 74
208 1529 59
208 4388 50
208 5692 69
209 511 67
209 1606 26
210 9842 72
210 5347 27
211 8409 17
211 8960 8
211 6428 20
211 5331 25
212 9592 76
213 3119 97
213 5978 39
213 1992 74
214 4390 85
215 3377 90
215 5657 77
215 5640 87
215 5905 90
216 2113 27
216 1291 77
217 8264 36
217 8290 95
218 254 47
218 2465 78
219 3918 2
219 1697 98
219 9970 2
220 7526 75
220 4148 7
220 3189 34
221 8678 91
222 1698 71
222 6332 13
222 8514 51
222 2942 17
223 6471 100
224 4816 93
225 4246 52
226 9304 77
226 971 68
227 9810 89
227 6193 41
227 3042 81
227 1010 72
228 5590 26
228 5123 39
228 1875 94
228 1086 47
228 8357 50
228 4850 33
228 2094 1
229 5447 13
230 1155 78
231 1474 77
231 6332 8
231 796 16
232 2944 15
232 2356 17
232 6508 59
232 2354 60
233 8526 53
233 5959 66
233 7256 87
233 1638 6
233 8245 22
233 8785 15
233 5742 9
234 3896 62
234 7075 36
235 2628 97
236 7197 30
236 7779 71
237 4645 29
237 2898 47
237 5190 32
238 3985 49
238 5451 25
238 7161 89
239 6214 77
239 5153 34
239 4961 17
240 6244 50
240 556 52
240 8684 36
240 3985 96
240 8332 59
241 8073 7
241 2586 14
242 6286 50
242 6607 89
243 2404 85
243 7814 60
243 5367 58
243 1035 13
244 3721 7
244 2413 72
245 9161 84
245 4995 8
245 8899 38
246 9812 40
246 2421 80
246 4771 73
247 4271 67
247 4729 24
247 4811 86
247 1975 76
248 7410 37
249 6378 27
249 531 6
249 5267 77
249 6656 14
249 7829 78
250 9547 29
250 8398 27
250 7691 73
250 5620 98
250 4627 61
251 5069 95
251 6587 19
252 1750 8
252 353 94
253 7715 82
253 4014 81
253 5435 51
253 6932 11
253 9458 38
254 9619 90
254 2783 20
255 5502 76
255 9905 66
255 1565 24
255 1961 67
255 1788 60
256 2158 84
256 8672 40
256 6761 98
257 8935 82
257 5608 51
258 8600 92
259 6538 40
260 5556 62
260 2631 58
260 7400 82
261 4724 45
261 292 25
261 8340 67
262 9547 31
262 9153 33
262 8956 4
263 9180 47
263 1281 41
263 1094 34
264 8094 43
264 9574 17
264 1267 29
264 551 27
264 2913 95
265 5934 41
265 6606 76
266 6841 25
266 1970 10
266 6478 42
266 277 70
266 7649 72
267 8761 67
267 9588 37
267 8244 54
268 6558 26
268 1212 63
268 1625 28
268 3485 61
268 6101 30
269 2532 30
269 7060 70
269 903 7
269 1531 8
269 1606 44
269 4409 99
269 3599 12
269 1230 63
270 6409 13
271 3893 64
271 5817 81
272 3545 100
272 7335 5
272 3794 77
273 5270 99
273 3263 8
273 3352 31
273 1307 80
274 4796 74
274 9879 32
274 2724 55
275 6357 71
275 1866 5
276 858 92
276 9418 40
276 1159 59
276 1032 7
276 2754 63
277 6403 54
278 1678 58
278 3958 99
279 6376 68
279 3951 85
280 8330 57
280 7493 80
280 9696 62
281 9808 28
282 5524 20
282 5099 91
283 4866 33
283 2758 6
283 1548 65
283 1589 42
284 7309 52
284 615 87
285 6071 91
285 3414 21
285 318 35
285 1933 61
286 9959 13
286 1072 82
286 1684 74
286 2929 70
286 8396 14
287 9416 73
287 4593 17
287 1897 65
288 4672 48
289 1306 55
289 5894 52
289 1234 59
289 668 10
290 8276 98
290 2434 66
290 2034 66
290 7990 69
291 352 85
292 6264 74
292 2428 20
292 1900 2
293 8892 43
293 1779 27
293 6858 44
293 1382 97
293 8987 99
294 4105 51
294 7149 12
295 9071 79
296 4483 73
296 1617 83
297 4714 27
297 7185 39
298 1216 76
298 6277 85
298 4766 21
299 8022 31
299 2743 99
300 6647 54
300 8645 65
301 6205 98
301 2319 64
302 9008 84
302 6032 12
302 2654 87
302 511 7
303 7921 3
303 4792 80
303 9420 69
304 9605 32
304 7842 19
305 9238 84
305 7837 62
306 4000 71
306 1539 78
306 7495 67
306 7554 8
307 8109 21
307 623 5
307 7676 12
308 4341 28
308 1574 40
308 6877 12
309 3076 58
309 877 82
309 7500 23
310 8575 36
310 5386 68
310 3931 89
310 7085 21
311 8595 15
312 3069 14
312 9386 22
312 5112 6
313 6108 13
313 3792 38
313 5902 12
314 9677 95
314 2169 99
315 6257 85
315 3041 35
315 2909 37
315 1456 25
316 6269 1
316 6777 96
316 9723 25
316 9694 42
317 2529 89
317 5119 1
317 2371 83
317 3834 1
318 864 40
319 2765 54
320 8605 34
320 4322 99
320 3462 68
320 6412 61
321 3185 13
321 8240 62
321 2546 6
321 2061 48
321 4212 28
322 5757 93
322 1017 61
322 4892 45
322 6767 22
323 2422 55
323 9248 3
324 6335 57
324 397 99
325 6311 32
325 9608 88
325 9723 52
326 2708 68
326 9547 75
326 8024 58
327 6195 75
327 7800 67
327 3194 70
328 5036 78
328 3876 24
329 5078 62
329 3067 14
330 6663 34
330 4047 61
330 2499 32
330 2387 24
331 5535 59
332 7658 95
332 6218 6
332 7707 59
332 6452 89
333 3922 97
333 2803 69
334 1557 98
334 3420 38
334 8343 70
335 7695 77
336 7498 49
336 6443 48
336 1289 17
336 6910 65
337 8201 76
337 9279 23
337 5396 36
337 1390 49
337 549 66
338 7252 85
338 1062 26
338 6270 9
338 3542 52
338 4544 71
338 8843 8
339 3667 6
340 4925 49
340 5634 31
341 5531 87
341 1103 7
342 3621 47
342 4082 29
343 5045 76
343 5520 83
343 5140 3
344 4921 86
344 3142 88
345 563 4
345 5171 59
345 7892 62
345 9439 3
346 4624 84
346 9307 84
347 6198 96
347 2427 60
348 5416 100
348 8400 93
349 6697 9
349 439 80
350 3310 19
350 1250 1
350 3013 5
350 8142 35
351 3855 7
351 4877 86
352 5386 47
352 7885 38
352 4503 43
353 1693 75
353 719 53
353 1453 37
354 6767 46
354 8120 60
354 7102 40
354 9797 99
354 3135 22
355 7900 13
355 8186 87
356 4373 66
356 5616 64
356 4456 68
357 9495 55
357 2678 27
358 9816 93
358 2858 41
359 7545 76
359 8239 63
359 9317 6
360 2426 3
360 9361 81
360 2550 47
360 2125 3
361 6882 13
362 9492 86
362 5553 60
362 5548 83
362 3638 10
363 9852 44
364 9752 52
364 7667 84
364 3339 58
364 2329 88
364 6995 35
364 8954 8
365 416 81
366 6529 72
366 4442 81
366 8557 93
367 4316 65
367 2265 58
367 7159 14
368 9666 71
368 3441 70
368 5466 69
368 8362 64
368 9558 87
369 5955 72
369 4836 15
370 4159 86
370 5630 40
370 7258 75
371 2372 94
371 6170 93
371 3552 38
372 5537 82
372 9416 34
372 847 16
373 3530 58
373 1275 17
373 471 33
373 4047 49
374 9765 3
375 3389 40
375 980 40
375 7168 6
376 3478 76
376 7486 68
377 7078 84
377 1344 74
378 3210 92
378 6130 62
378 2910 65
378 2691 70
379 3160 96
379 5566 6
380 8050 15
380 4878 37
380 7404 39
381 7224 29
381 3860 40
382 5588 23
382 9804 4
382 3251 13
382 3955 34
383 4888 62
384 9306 34
384 6687 20
384 4606 65
384 5819 58
385 8658 30
385 3788 7
386 3723 5
386 3074 88
386 9558 78
386 1387 22
387 6511 13
387 4292 65
387 7146 75
388 8117 90
388 7914 87
388 7248 83
389 3091 39
389 4919 43
389 1750 70
389 613 14
389 1724 29
390 4415 64
390 1922 48
390 400 91
390 3598 38
391 6992 81
391 5401 42
391 2089 66
391 3502 27
392 9962 99
392 6689 99
392 5319 27
392 4813 70
392 6985 18
392 3479 24
392 2871 19
393 2680 37
393 8184 28
393 7273 11
393 6453 3
393 2891 67
393 7298 14
394 3346 24
394 3259 3
395 3397 27
395 9800 79
395 7014 11
395 805 3
396 5196 72
396 6173 14
396 8332 55
396 1004 42
397 9455 39
397 4021 90
398 9017 50
398 3505 37
399 1661 9
399 1271 81
399 4820 52
400 1167 16
400 1852 10
401 6724 64
402 918 83
402 5721 79
402 7289 18
403 7081 3
403 7274 88
404 7527 21
404 5545 24
405 584 19
405 2316 1
405 2165 19
406 9903 64
406 6998 62
406 6979 27
406 2118 2
407 9297 7
407 2104 67
408 4842 54
408 1551 32
408 4247 56
408 3765 77
409 4192 4
409 1972 47
409 3408 45
410 5873 13
410 5723 87
411 2299 49
411 1775 28
411 6361 76
411 2137 5
412 9095 32
412 9641 88
412 5641 46
413 3954 3
413 3270 55
413 6800 49
413 9612 65
414 4514 82
415 5422 1
415 4045 5
416 8393 56
416 798 93
417 5973 93
417 5839 44
417 7573 66
417 2292 13
417 1739 60
417 5309 3
418 8912 25
418 2186 12
419 6547 26
419 9263 15
420 1599 4
420 8673 31
420 8789 85
421 2923 85
421 8999 30
422 3147 67
422 5687 24
422 4550 82
423 8381 21
423 449 87
424 4386 6
424 3887 76
425 6160 78
425 3841 94
426 5729 82
426 3758 1
426 829 5
426 7889 42
427 509 19
427 4362 100
427 5464 38
428 6151 70
428 8762 21
428 7380 68
429 7412 61
430 1441 76
430 2471 39
431 8495 10
431 9774 38
431 6091 60
432 9712 20
432 2397 79
432 3783 43
432 4657 10
433 8682 80
433 5744 10
434 4726 32
434 6376 79
434 7077 78
434 9591 15
435 2734 79
436 6747 11
436 4270 82
436 8463 51
436 7946 54
437 7722 56
437 5119 36
437 4839 22
437 9156 47
438 3084 81
438 1332 17
439 4880 19
439 4797 89
439 7328 55
440 3393 35
440 5181 76
440 9219 75
441 7335 34
441 2150 28
441 7031 56
442 2120 7
442 1547 41
442 2340 18
443 8550 75
443 5274 15
443 6723 60
443 2130 84
444 4807 50
444 6354 1
444 5151 28
446 8540 50
446 6081 99
446 4937 2
446 7698 60
447 1914 42
448 8870 11
448 4227 84
448 726 60
448 7039 66
448 2042 41
449 6301 70
449 4993 45
449 4899 8
449 5738 56
449 6057 19
450 1437 78
450 1703 6
451 3753 29
451 6466 60
451 8734 59
451 3031 42
451 919 20
451 4823 91
452 2383 95
452 3499 69
452 4352 90
453 8375 21
453 8217 90
453 6901 92
453 2181 24
453 9422 23
453 7577 15
454 4605 16
455 3439 32
455 2314 6
455 7478 52
455 9429 42
456 7718 39
456 7848 98
457 7983 95
457 6508 19
457 8674 61
458 2771 95
458 3423 21
459 4799 85
459 3524 74
459 606 14
459 4424 40
459 9562 43
460 2381 86
460 4486 10
460 8303 82
460 9380 42
460 975 92
460 3069 39
461 9581 50
461 1186 15
462 9660 99
462 6987 95
463 7127 48
463 5354 99
464 5697 60
464 3831 52
464 9879 15
464 2743 6
465 9657 39
465 4358 30
465 9313 4
466 1300 61
467 3179 94
468 1957 32
468 9298 2
469 8229 59
469 3046 91
470 4568 95
470 2832 5
471 7749 17
471 5637 70
471 5366 34
472 2466 67
472 1681 78
472 3644 79
473 9513 52
473 1939 13
474 5961 3
474 6217 96
475 1388 83
475 8261 90
475 7763 68
475 4875 14
475 2026 83
475 8497 93
475 8073 49
476 6281 61
476 9971 67
476 9321 72
477 2817 88
477 7006 82
477 9753 1
477 3112 35
477 9287 74
478 2976 86
478 934 18
479 6763 29
479 9754 82
480 5182 28
481 1819 50
481 3639 100
482 1157 42
482 8999 84
482 5015 48
483 6539 58
483 5184 77
483 3874 10
483 7380 44
483 2145 71
483 4611 11
484 691 13
484 7036 20
484 9681 16
485 8813 52
485 1622 17
485 5619 70
486 3297 1
486 9845 97
486 4806 63
487 728 17
487 6435 80
488 6422 5
488 2427 32
488 9576 65
489 5781 35
489 6482 56
489 1118 50
489 5474 9
490 5493 52
490 7508 68
490 6891 21
490 4719 36
490 4670 80
491 657 6
491 2514 71
492 5784 66
492 8769 5
493 9068 35
493 6950 69
493 1429 4
494 3135 99
494 3636 3
494 4191 26
494 6285 27
494 2905 69
495 9047 42
495 6896 80
496 8928 80
496 4342 87
496 4995 61
496 1203 11
496 7988 90
497 6639 75
497 8664 29
497 3635 23
497 5874 10
498 4817 34
498 7946 15
498 4202 89
499 769 78
499 4633 57
500 2258 24
500 909 56
500 6835 78
500 9606 67
500 7052 99
500 7436 2
501 4255 52
502 4630 18
502 9012 12
502 2077 36
502 5049 83
503 1878 76
503 2210 83
503 7308 1
504 6781 11
505 3541 3
505 3779 21
505 6804 19
506 9167 68
506 2998 66
506 714 41
507 7583 48
507 9178 38
507 5296 70
507 2551 40
507 3368 77
508 4310 80
508 6088 3
509 661 5
510 1444 42
510 8328 96
511 8263 54
511 2318 49
512 4329 5
512 3611 36
512 5791 11
513 4383 79
514 5925 42
514 3226 7
515 7081 42
516 3540 83
516 6531 13
516 7558 19
517 1739 40
517 6751 12
517 9061 14
518 6401 79
518 5765 31
518 4717 2
519 4508 90
520 4839 75
520 3571 88
520 1722 15
520 5969 11
520 6796 73
521 3394 45
522 5149 2
522 4261 5
522 1327 59
522 2121 53
523 8737 55
523 7952 13
524 7624 12
524 6571 44
524 9746 3
524 5368 80
525 674 53
525 5910 32
525 6966 86
526 4346 4
526 6365 8
526 5426 19
526 7517 72
527 6978 99
527 3770 73
527 9297 16
527 1003 60
528 8161 27
528 5532 29
528 6134 54
528 1897 80
528 6163 44
529 4021 82
530 3696 83
530 916 66
530 4545 55
530 2929 14
530 4866 14
531 7677 84
531 9672 38
532 9788 17
532 7483 3
533 6307 51
533 1346 55
533 7898 66
534 1326 33
535 3011 20
535 1081 89
535 3967 58
535 8169 46
536 6798 78
536 2886 2
536 5915 83
537 2379 48
537 6277 59
537 2737 88
537 9817 90
538 3990 60
538 4128 44
539 7210 7
539 9099 48
540 3554 93
541 2885 34
541 2815 50
541 7516 66
542 8863 52
542 7695 21
543 4783 80
544 9178 77
544 4893 97
545 9512 86
545 2857 58
545 2660 65
545 4599 10
545 4061 20
546 1739 37
547 2581 8
547 7727 56
548 3245 70
548 6438 28
548 9827 92
549 1564 76
549 3320 20
550 2353 2
550 1450 37
550 4560 97
550 840 89
550 3464 81
551 3665 91
551 5111 100
551 8734 29
551 4537 59
552 7313 14
553 1611 30
553 671 89
553 2732 85
553 3280 1
554 5729 62
555 7030 76
555 790 11
556 6353 13
556 1332 76
556 9779 30
557 7608 4
557 1016 77
557 2339 13
557 1052 58
558 5592 9
558 5367 33
558 3097 99
559 7522 76
559 9606 99
560 7167 12
560 6572 14
561 6933 94
561 5516 98
562 3715 41
562 1297 95
562 4445 34
563 1679 83
564 6835 44
565 9333 87
566 8774 49
566 6778 7
567 1049 62
567 1091 18
568 2753 61
569 3159 9
569 5300 93
569 7332 66
569 4819 39
569 8418 9
570 6715 48
570 5930 84
571 4515 23
571 5979 58
571 676 76
572 7345 33
572 6542 27
572 6631 39
572 9985 83
573 921 18
573 5947 79
574 7000 74
574 659 69
574 9478 39
575 6024 65
575 8635 4
575 5230 95
576 6129 34
576 7796 65
576 1017 49
576 5825 92
577 6369 74
577 3221 84
578 2230 76
579 4056 5
579 2453 14
579 8953 2
579 3902 79
580 913 34
580 2834 48
580 5294 90
581 1586 14
581 4209 98
581 5719 74
581 7379 87
582 3546 52
582 1796 60
582 3652 24
582 1138 9
583 7430 11
583 8077 72
584 7679 100
584 3287 8
585 8496 78
586 9286 90
586 4585 33
587 7605 40
588 7112 47
588 7933 4
588 9597 80
589 6959 17
589 4074 86
589 5301 62
590 9867 12
590 6034 59
591 1567 67
592 1153 23
593 1880 39
593 2431 12
593 6196 79
593 5581 32
593 9905 31
594 4620 17
594 7379 24
594 8651 48
595 2700 36
596 6915 100
597 1815 55
597 1054 100
597 3908 29
598 7139 60
598 1465 85
598 1126 63
599 5478 74
600 1480 79
600 6651 84
600 5225 19
601 3436 34
601 8095 61
601 6995 6
601 6560 100
602 6156 16
602 6241 29
602 1692 82
602 6569 76
602 3269 82
603 9289 27
603 5352 22
603 4075 69
603 7897 79
604 9432 77
604 8748 21
604 1888 57
605 2005 7
605 8024 62
606 6035 26
606 3547 43
606 4985 34
606 3682 99
607 2969 98
607 5869 69
607 2602 26
608 1904 54
608 1059 22
608 8798 62
608 1145 98
609 2547 34
609 6582 1
609 3672 32
610 8558 72
610 824 46
611 7464 29
611 6660 2
611 9403 81
611 2408 43
612 9283 97
612 8177 65
612 2969 35
612 5049 21
612 7805 97
613 1757 18
613 8956 91
614 3947 51
614 4491 61
614 3514 13
615 4085 94
615 3848 38
615 4027 21
616 8434 90
617 2811 3
617 9352 74
617 6383 44
618 2836 81
619 5392 20
619 4701 28
619 1464 75
620 984 91
621 6092 16
621 3511 71
622 5802 94
622 3069 3
622 2171 5
623 5506 46
623 3994 60
623 9515 29
624 1105 28
625 1507 70
625 3002 11
625 8676 17
625 9286 49
626 5809 18
626 1245 69
626 3822 49
627 6370 65
627 4913 72
627 9233 90
628 4356 82
628 5067 34
628 3286 4
629 7911 24
629 1001 88
630 9273 80
630 3551 76
630 9952 34
630 1756 72
630 5883 47
631 7949 77
631 9377 21
632 848 96
632 4350 19
632 5021 41
632 5253 92
632 9637 51
633 5487 40
633 4871 46
633 7883 67
633 4915 6
634 3358 9
635 3688 72
635 1070 58
635 3078 27
635 3145 47
635 6692 67
635 1758 98
636 4125 48
636 1190 7
636 2368 26
636 2180 40
637 3584 99
637 1447 83
638 8477 26
638 5657 30
638 7060 62
639 6700 58
639 7073 68
640 2128 28
640 1697 61
641 3131 44
642 5033 36
643 2385 42
643 2384 17
643 3682 55
644 5863 21
644 3496 42
645 7037 12
646 6193 35
646 2848 4
647 9214 59
647 4945 73
647 6430 30
647 3277 12
648 1195 20
648 7776 21
648 6989 61
649 7786 2
649 1145 29
649 6550 8
649 1425 52
650 4763 24
650 1610 62
650 3819 64
650 7715 37
650 1136 77
651 3499 57
652 8624 47
653 7082 95
653 6090 72
653 2593 10
654 4473 69
655 7795 28
655 9294 54
655 7697 50
656 3004 46
656 5722 26
656 3867 1
656 8815 31
657 1889 90
657 6947 23
658 6000 54
658 7060 73
659 1472 97
659 2154 57
660 4736 43
660 1475 75
660 3394 99
660 1861 28
661 8417 71
661 2154 59
661 4776 7
661 5878 44
661 5213 90
662 2689 38
663 2909 79
663 1575 95
663 8837 5
664 7130 67
664 2080 31
664 956 91
664 4146 22
664 9186 77
665 5570 30
665 1719 86
665 3222 40
665 4471 18
666 6165 35
667 5770 61
667 1822 30
667 4924 13
667 1564 54
668 1718 20
668 5861 63
668 3344 95
669 5131 28
669 2209 1
669 3674 23
670 2439 1
670 9121 7
670 4803 18
671 8654 83
672 8108 33
672 6942 68
673 1847 97
674 3163 34
674 1889 53
674 5504 28
674 4632 21
674 4956 35
675 4720 49
675 8433 83
675 5427 61
676 4426 62
676 5331 43
676 7843 97
676 800 29
677 3845 13
677 1827 34
678 7609 14
678 7319 98
678 9049 77
678 3300 52
678 6230 93
679 4315 68
679 6654 59
680 2934 28
680 8857 92
680 2075 94
680 5519 55
681 9544 31
681 5283 41
681 8470 56
681 1345 57
682 3934 85
682 9884 30
682 9553 58
683 3552 17
683 8873 55
684 8383 84
685 4631 28
685 6980 69
686 5365 46
686 1635 27
687 3041 8
687 2434 44
689 1022 60
689 3147 91
689 2943 88
690 9538 89
690 4930 97
690 4991 46
690 8770 89
691 1266 6
691 9492 40
691 2462 58
692 7543 38
692 4957 98
692 3576 84
