1000 2000
95 335 63
95 403 95
95 431 35
95 927 76
96 792 51
96 129 56
96 609 20
96 518 77
96 421 80
97 900 89
97 369 90
98 105 79
98 795 76
98 312 65
99 759 36
99 951 6
100 219 94
100 694 45
100 276 93
100 292 37
100 776 49
101 659 82
101 859 89
101 623 24
102 339 71
102 181 85
102 420 52
102 114 89
103 123 59
103 909 49
103 555 58
104 581 83
104 275 79
104 339 8
104 695 44
104 246 60
105 868 16
105 436 75
106 273 4
106 325 42
106 449 84
106 922 11
107 907 24
107 649 47
107 487 3
107 749 96
107 882 80
108 216 26
108 230 5
108 765 100
109 381 20
109 910 72
109 250 70
110 571 78
110 861 47
110 369 51
110 668 69
111 452 99
111 732 24
112 654 14
112 923 47
112 897 44
113 350 70
113 867 4
113 262 39
113 299 35
114 913 90
114 845 29
115 607 78
115 519 67
116 639 18
116 203 50
116 937 61
116 627 70
117 607 72
117 362 55
117 602 54
117 248 5
117 731 2
118 543 82
118 119 86
118 259 1
118 523 58
119 889 42
119 901 4
119 539 56
119 812 32
119 339 53
119 437 54
120 714 67
120 987 23
121 917 36
121 968 31
121 936 80
121 432 56
122 839 99
122 386 65
122 773 33
122 161 43
122 981 4
123 626 53
123 867 81
124 439 2
124 246 78
124 609 46
124 847 42
124 686 61
124 852 43
124 878 82
124 920 31
125 216 94
125 344 25
125 948 80
125 435 28
126 393 32
126 235 85
127 208 60
128 859 51
128 922 17
128 310 32
128 919 44
128 824 49
130 160 61
130 656 81
131 628 90
131 386 69
131 456 27
131 194 89
131 715 18
131 313 14
131 438 89
132 735 30
133 838 66
133 149 63
134 640 100
134 782 91
134 226 14
135 162 29
135 920 68
135 670 46
135 398 80
136 767 63
136 749 23
136 619 9
136 463 4
136 259 32
136 888 49
136 379 66
137 822 62
137 776 16
138 598 61
138 271 68
138 287 68
139 294 80
139 609 72
139 735 2
140 883 3
140 327 76
140 645 17
140 739 92
140 516 63
141 475 69
141 647 7
142 236 68
142 819 31
143 468 90
143 939 62
143 721 68
143 509 14
144 531 98
144 614 100
145 679 31
145 217 48
146 236 89
146 403 15
147 724 61
147 899 33
147 425 81
147 964 39
147 793 13
147 500 65
148 475 71
148 528 77
149 278 40
149 583 42
149 643 27
149 792 94
149 157 10
150 821 47
150 520 3
150 855 41
150 301 88
151 525 15
151 343 90
151 706 3
151 494 15
152 718 45
152 836 62
153 712 22
153 274 30
153 333 69
154 748 40
154 612 98
154 766 70
154 596 33
154 629 11
155 584 50
155 865 82
155 213 56
155 693 57
155 522 22
156 638 53
156 547 27
157 868 22
157 921 5
157 597 47
157 931 41
158 804 46
158 875 32
159 341 37
159 475 52
159 212 64
160 720 72
160 727 4
160 349 14
160 351 93
161 785 87
161 925 51
161 830 39
161 933 50
162 622 57
162 548 16
163 646 73
163 440 75
163 868 8
163 648 86
164 939 5
164 452 16
164 333 35
164 738 76
164 784 53
165 419 92
165 514 50
166 747 24
166 721 88
166 931 2
166 803 36
166 660 56
167 795 84
167 273 90
168 818 64
168 870 45
168 708 42
169 385 77
169 404 15
169 725 31
169 944 10
169 722 21
170 825 42
170 643 66
170 520 91
170 246 34
171 448 94
171 779 63
172 369 23
172 776 82
172 678 52
173 676 48
173 299 42
173 471 38
173 210 12
173 900 11
174 834 49
174 835 36
174 611 72
175 491 72
175 654 9
175 391 37
176 987 10
176 561 93
176 980 84
176 473 97
176 505 39
176 988 14
177 621 72
177 913 66
177 832 90
177 179 68
178 432 21
178 314 40
178 796 51
178 921 21
179 273 17
179 388 19
180 272 87
180 201 23
180 989 90
180 187 13
181 708 39
181 787 14
181 885 3
181 967 97
181 478 69
182 544 25
182 870 53
183 766 4
183 757 38
183 307 17
184 380 88
184 962 63
185 892 65
185 833 40
185 582 67
185 473 11
185 784 37
185 863 9
186 188 32
186 436 81
186 763 66
187 635 14
187 683 16
187 457 58
189 725 51
189 956 64
190 829 25
191 364 19
191 658 86
192 671 38
192 577 11
193 701 35
193 357 28
193 656 95
193 846 95
194 211 82
194 590 74
194 460 37
194 209 40
194 936 9
195 799 89
195 855 38
196 637 38
196 574 9
196 392 100
196 640 77
197 430 10
197 281 71
197 287 67
197 840 99
198 386 58
198 614 87
198 511 34
199 753 8
199 690 73
200 604 5
201 596 36
201 598 12
201 821 4
201 381 100
201 505 92
201 527 99
201 301 100
201 221 62
202 252 30
203 391 59
203 527 66
203 976 2
203 504 18
204 412 10
204 991 35
204 267 3
204 425 53
204 569 90
204 566 94
205 249 27
205 634 88
205 682 83
205 944 55
206 471 6
206 955 49
206 561 20
207 978 26
207 651 68
207 985 6
208 440 25
210 864 58
210 638 89
210 749 64
210 815 53
211 633 7
212 320 5
212 877 45
213 545 53
214 686 14
214 868 19
214 766 86
214 802 91
215 292 32
215 804 82
215 862 80
216 665 76
216 249 97
216 815 73
216 356 87
216 712 2
217 750 35
217 525 10
217 743 63
217 959 9
218 919 56
219 415 15
219 626 53
219 901 1
219 767 9
220 570 26
220 813 80
220 545 42
221 316 39
222 282 64
222 609 52
222 504 43
222 242 24
223 528 36
223 929 87
223 328 77
223 385 91
224 849 67
224 612 22
225 831 73
225 565 71
225 605 82
226 634 54
227 709 63
227 870 60
227 300 18
228 810 53
228 316 14
228 884 64
228 403 34
229 392 77
229 251 29
229 947 53
229 581 49
229 724 18
229 680 85
230 838 45
230 620 43
230 248 66
230 940 79
230 737 2
231 845 44
231 656 74
231 417 18
231 350 89
232 658 66
232 707 61
232 277 75
232 778 43
233 536 44
233 587 55
233 829 73
233 739 24
234 756 50
234 984 64
234 599 16
234 616 61
235 787 91
235 700 24
235 731 26
235 299 56
235 365 18
236 887 13
236 310 100
236 999 21
237 770 83
237 675 19
237 593 92
238 790 41
238 948 4
239 309 36
239 521 73
239 360 47
240 959 48
240 408 28
240 493 44
240 945 45
240 643 14
240 953 37
241 644 44
241 905 83
242 829 22
243 508 35
243 302 61
244 312 82
244 644 12
245 911 91
245 761 41
245 581 68
247 859 19
247 453 5
247 387 48
247 463 52
247 380 30
248 996 89
248 520 81
249 397 17
249 618 39
249 981 98
249 906 59
250 655 13
250 791 81
250 571 60
250 371 33
251 994 81
252 301 54
252 848 65
252 691 30
253 372 75
253 544 24
253 910 50
253 690 98
253 685 44
254 293 49
254 909 91
254 379 4
256 691 16
256 324 28
256 911 21
256 757 83
256 820 55
257 961 77
257 857 34
257 536 36
258 901 38
259 876 57
259 643 99
259 398 29
260 618 31
260 967 92
261 805 41
261 748 49
261 397 80
262 627 51
262 874 61
263 336 16
263 942 32
264 394 18
264 802 43
265 850 98
265 391 56
265 570 93
266 413 24
266 473 95
266 443 100
266 843 86
266 826 96
267 923 74
267 565 6
268 719 52
268 399 67
268 713 25
269 851 65
269 891 73
270 893 79
270 841 45
270 621 70
271 730 83
271 930 12
271 785 59
272 693 51
272 946 72
272 815 70
272 301 29
273 985 73
273 429 6
274 533 71
274 297 45
275 520 14
276 969 50
276 952 88
277 400 2
277 510 8
278 576 89
279 550 48
279 345 35
279 295 59
279 361 45
279 850 22
279 717 86
280 714 82
281 464 52
281 788 78
281 966 11
282 616 39
283 573 64
283 764 68
283 722 32
284 883 22
284 427 48
284 572 53
285 398 55
285 702 76
285 722 39
286 835 30
286 688 80
286 399 8
286 490 75
286 781 63
287 428 89
287 489 55
287 415 91
287 784 13
287 741 15
288 914 15
288 445 22
288 294 2
288 461 37
288 962 59
288 972 70
289 636 64
289 563 64
290 886 25
290 743 95
290 746 44
290 721 81
291 447 53
291 783 55
291 380 10
291 349 23
291 481 38
292 372 83
292 605 42
293 388 12
293 815 23
293 725 5
294 537 65
294 500 63
295 974 68
295 934 29
296 965 44
296 703 48
296 679 73
296 957 1
297 863 20
297 653 27
298 1000 96
298 552 45
299 949 51
299 435 80
300 560 21
300 340 64
301 780 30
301 986 11
301 460 31
301 650 81
302 784 32
302 605 84
302 449 35
303 731 95
303 646 36
303 940 69
303 628 3
303 830 40
303 805 74
304 492 75
304 758 50
304 852 76
304 815 57
304 922 25
305 983 83
305 402 4
305 836 22
305 952 30
305 377 33
305 702 52
305 620 32
306 476 36
306 635 27
306 980 75
308 675 24
309 495 2
309 767 68
309 463 75
310 351 8
310 583 57
311 680 87
311 774 53
311 813 44
312 903 39
313 411 89
313 773 84
313 510 54
313 942 37
315 975 31
315 534 17
315 936 66
317 755 1
317 660 73
317 337 45
317 479 75
317 960 28
317 655 71
318 874 62
318 404 6
318 496 18
319 985 6
320 459 94
320 530 44
321 808 86
321 583 68
321 603 83
321 515 9
322 751 67
323 602 11
323 388 45
323 503 53
323 386 71
324 744 83
324 891 92
324 690 68
325 593 56
325 879 10
325 581 35
325 357 87
326 860 99
326 792 81
326 856 43
326 511 75
328 531 48
328 778 17
328 659 62
329 574 67
329 915 20
329 508 61
330 573 92
330 546 10
330 497 32
331 374 71
331 643 48
331 810 51
332 892 12
332 973 72
332 466 65
333 336 74
333 634 83
333 498 35
333 348 22
334 375 39
334 479 85
334 476 37
334 721 55
335 747 31
336 515 16
336 771 99
337 934 94
337 873 95
337 545 73
338 401 41
338 881 13
338 470 61
338 988 32
339 741 73
340 678 43
340 417 8
341 419 93
341 342 18
342 380 22
342 373 30
342 861 14
343 913 50
344 816 94
344 727 93
345 409 34
345 477 57
345 985 42
346 958 90
346 530 43
346 791 95
346 715 59
347 974 79
347 804 55
348 458 66
348 842 54
349 820 40
349 514 42
349 664 19
350 800 53
350 925 68
350 935 82
350 949 60
350 612 63
350 750 70
350 516 94
351 965 22
351 759 90
352 771 46
352 470 43
352 839 91
352 942 87
353 915 41
353 963 53
353 789 55
354 936 71
354 941 1
354 364 62
354 812 69
355 615 3
355 415 87
356 524 71
356 527 28
356 660 46
357 667 83
357 505 21
357 400 55
358 515 61
358 552 11
359 997 44
359 418 83
359 732 79
359 992 12
359 945 26
360 988 75
360 468 74
361 670 12
361 371 18
362 487 80
363 517 83
363 974 80
364 813 43
365 911 1
365 410 73
365 896 9
365 480 47
366 674 90
367 976 66
368 594 41
370 451 72
370 908 4
371 417 3
371 610 74
371 756 7
372 610 9
372 781 81
372 771 64
373 956 59
373 934 75
374 855 5
374 519 18
375 877 94
375 430 49
375 792 100
376 400 11
377 508 24
377 845 12
378 645 91
378 680 29
379 496 11
379 988 97
379 998 44
380 769 26
380 740 36
380 681 87
380 507 75
380 891 35
380 650 28
381 866 23
382 842 39
382 639 72
383 559 51
383 945 82
383 775 34
384 493 51
385 435 22
385 764 83
385 967 61
385 735 11
385 626 30
386 792 66
386 482 1
387 426 26
388 460 18
389 738 92
389 908 60
389 628 100
390 807 34
390 765 78
390 550 35
390 498 49
391 677 91
392 580 30
392 562 11
393 786 20
393 896 61
394 635 83
395 594 77
395 460 2
396 889 70
396 849 60
396 536 8
396 710 58
396 838 73
397 742 36
397 515 71
398 719 58
398 662 48
398 784 55
398 870 96
399 484 57
399 659 17
399 540 48
399 575 36
400 666 40
400 495 90
400 810 88
400 876 34
402 559 43
403 727 91
403 890 86
404 941 52
404 989 26
404 877 92
405 828 71
405 582 94
405 524 7
405 664 33
405 785 19
405 870 61
406 550 87
406 776 61
407 620 53
407 801 9
408 973 15
408 766 79
408 429 91
408 816 9
408 706 90
409 805 91
409 771 89
410 831 26
410 864 91
411 695 28
412 475 60
412 775 94
412 681 29
413 533 9
414 604 42
415 912 2
416 867 63
416 945 20
416 496 62
416 787 27
417 585 12
418 652 17
418 861 2
418 862 24
419 974 28
420 567 59
421 968 65
421 918 51
422 470 86
422 881 18
422 696 42
423 897 15
423 463 95
423 668 32
424 745 72
424 971 20
424 619 36
425 910 30
425 893 2
426 736 10
427 652 38
428 572 75
428 851 53
429 870 81
429 811 25
429 799 80
430 653 83
430 521 11
431 555 10
431 766 34
432 553 80
432 457 77
433 442 11
433 772 45
434 587 13
434 560 42
436 994 41
436 683 24
436 522 9
437 474 73
437 556 98
437 803 92
438 828 67
438 455 40
438 943 19
440 811 33
440 484 61
440 930 38
440 921 98
440 609 85
441 874 19
441 723 23
441 570 43
442 647 33
442 678 21
443 938 39
443 526 29
444 953 98
444 454 42
445 862 35
445 968 55
445 783 10
446 519 43
446 530 32
446 670 38
446 784 27
446 710 94
447 805 70
448 516 40
448 944 71
449 841 56
449 580 70
449 903 4
450 848 19
450 572 78
453 894 62
453 920 46
454 513 43
454 579 85
454 778 25
455 838 12
455 984 88
455 854 74
455 826 55
455 488 89
456 474 18
457 617 80
457 535 46
458 865 15
459 703 85
459 515 8
459 659 11
459 678 78
460 595 54
460 608 99
461 685 79
461 623 40
461 830 22
461 984 25
462 978 56
463 722 28
464 641 21
465 748 99
465 470 48
466 480 75
467 878 96
467 736 18
467 750 22
467 701 40
469 950 4
469 939 7
470 599 68
470 914 58
471 664 99
472 520 57
472 993 25
473 803 57
473 856 61
473 519 94
475 561 29
476 955 76
477 966 26
477 912 58
478 988 88
478 519 76
479 854 6
479 714 58
479 739 84
479 974 1
480 504 100
480 610 3
481 689 40
482 483 42
483 871 58
483 646 81
484 778 37
485 848 10
485 742 40
486 898 19
486 673 15
486 906 92
486 852 61
487 689 26
487 811 35
487 902 14
488 971 81
489 578 11
489 709 36
489 707 18
490 682 84
490 588 9
490 975 15
493 881 18
493 508 72
493 633 45
494 597 39
494 594 43
495 657 40
495 539 9
498 597 6
498 830 79
499 950 23
499 817 52
500 778 34
500 782 26
500 791 91
500 988 17
500 704 71
501 829 37
502 535 16
502 536 15
502 748 97
503 802 94
503 572 36
503 599 8
504 620 35
504 558 98
504 881 50
506 533 78
506 868 9
506 534 4
506 541 16
507 577 97
509 569 22
509 616 57
509 649 41
509 822 57
510 631 43
510 622 1
510 589 32
511 992 68
511 737 30
511 862 19
511 994 61
513 930 17
514 791 85
514 997 11
515 901 83
515 633 42
515 999 89
517 562 90
518 548 16
518 945 23
518 809 57
519 945 11
519 929 49
520 562 91
520 883 76
520 983 95
521 770 68
522 577 83
522 946 71
523 930 93
523 858 12
524 982 65
525 576 97
526 773 17
526 931 32
526 991 71
526 726 7
526 945 94
527 585 42
527 690 78
527 943 57
528 840 24
528 859 13
529 535 65
529 834 78
529 796 97
529 596 19
530 540 72
531 904 39
531 745 93
532 725 55
532 732 74
532 850 74
532 934 49
533 588 34
533 558 67
533 548 52
534 803 43
534 776 68
535 880 38
535 986 91
536 549 33
536 799 80
536 854 13
537 562 38
537 889 9
538 706 7
538 685 76
539 567 57
539 566 72
540 608 11
540 564 30
540 926 44
540 953 9
542 595 72
542 808 29
542 674 26
543 762 20
543 887 95
544 931 16
545 811 27
545 843 77
545 683 74
546 591 26
546 812 86
546 884 92
546 970 40
547 953 59
547 737 48
547 624 86
547 908 38
547 813 23
547 883 15
548 747 89
549 646 62
550 616 83
550 967 46
551 954 54
552 955 25
552 556 97
554 651 43
554 783 27
555 988 24
556 858 4
556 993 89
558 845 71
559 672 19
559 581 33
559 903 84
560 887 84
560 730 16
561 675 75
561 850 31
562 760 53
562 661 4
562 967 58
563 710 37
563 595 93
563 656 57
564 994 64
564 903 44
565 793 45
567 987 10
568 733 5
568 602 15
568 621 67
570 625 5
571 874 81
571 787 66
571 609 69
572 687 10
573 995 17
573 591 72
574 918 1
574 726 55
575 745 35
576 933 7
576 674 38
576 597 42
576 643 80
577 803 28
577 725 70
577 887 53
578 600 90
578 972 26
578 900 97
579 945 57
580 916 93
580 589 27
580 763 83
581 680 76
582 985 55
583 757 95
584 951 72
584 814 49
585 782 23
586 613 9
586 809 16
587 745 73
587 698 9
588 942 80
588 931 57
588 999 84
589 947 19
590 623 35
590 798 27
591 882 52
592 914 4
594 776 78
594 723 66
596 871 97
597 651 86
597 969 20
600 936 23
600 963 98
601 889 31
603 671 13
603 923 43
603 684 52
604 782 86
605 656 51
605 854 80
605 784 35
606 872 95
606 945 91
607 633 89
607 970 8
607 660 7
608 681 20
610 716 82
610 789 53
610 678 96
611 768 87
611 796 68
612 774 84
613 759 79
613 794 22
613 970 97
613 861 37
615 905 17
615 778 21
615 907 14
615 648 97
616 923 21
616 996 87
617 684 98
617 753 67
617 948 46
618 957 40
618 975 71
618 850 68
618 782 95
619 829 35
624 742 71
624 849 3
626 683 47
627 944 16
627 646 92
628 961 12
628 912 7
629 799 87
630 845 37
631 986 10
632 805 97
632 900 84
632 677 24
633 935 52
636 715 56
636 674 96
637 949 59
637 948 79
637 834 7
638 720 27
638 883 8
640 843 66
641 654 13
641 979 85
641 971 97
642 708 70
642 980 84
642 700 79
642 995 19
643 827 82
644 819 65
645 650 71
645 889 51
646 870 67
646 706 6
647 840 75
648 974 65
648 805 24
649 775 10
650 967 24
650 766 41
651 706 19
651 743 4
652 757 29
652 750 50
652 854 29
652 826 67
653 895 63
654 719 70
656 857 83
656 886 55
657 908 51
658 840 86
658 673 52
658 928 6
659 884 66
660 965 8
660 815 43
662 993 20
662 980 62
662 691 2
663 824 10
665 954 20
665 789 67
667 973 4
668 985 94
668 979 3
669 832 63
669 850 25
669 896 34
671 969 98
671 954 92
672 890 49
673 911 5
675 772 33
676 711 30
677 990 72
678 990 91
678 982 25
680 950 88
680 956 84
681 860 71
682 823 59
682 920 51
683 852 71
683 935 30
684 911 77
685 937 72
685 890 51
686 720 99
687 936 60
688 805 79
688 707 84
688 830 88
689 746 14
689 756 51
689 828 39
690 991 23
690 894 39
692 707 13
692 915 79
692 751 49
692 892 89
693 739 51
694 830 9
694 989 92
695 928 86
695 966 17
696 987 41
697 893 5
697 708 70
697 783 90
698 777 64
698 971 89
698 762 93
698 989 71
699 719 62
701 918 38
703 900 90
704 941 38
704 884 40
704 923 56
705 930 39
706 752 1
707 804 40
707 886 29
709 837 2
710 957 71
711 1000 17
713 990 88
716 768 74
716 760 87
716 748 78
716 983 69
717 885 31
717 822 23
717 836 98
717 901 26
717 746 95
718 737 4
719 970 70
722 880 52
723 870 14
724 833 35
727 883 37
727 942 54
728 844 30
730 929 40
730 914 87
731 815 49
731 859 83
734 955 88
734 945 3
734 943 19
735 892 52
736 896 58
737 882 1
737 971 82
738 909 93
739 843 61
739 943 100
740 873 92
742 908 26
743 776 60
745 957 93
747 763 98
747 877 45
751 883 8
753 915 35
753 935 26
754 813 87
756 962 31
757 977 31
758 912 79
758 772 82
758 764 84
759 822 25
759 856 96
761 947 89
761 846 45
761 907 98
763 768 41
764 772 81
764 934 100
765 895 35
766 783 87
767 999 80
768 844 42
773 858 48
774 821 73
775 944 6
777 988 31
777 955 67
781 782 51
781 792 97
784 789 77
784 967 75
784 992 78
785 871 4
787 901 55
788 800 45
789 854 61
790 891 72
790 867 2
793 865 79
793 898 86
795 922 55
797 896 45
797 838 74
798 895 78
798 891 15
799 823 98
802 894 62
804 964 53
806 822 59
808 968 16
809 870 38
809 830 72
812 948 33
813 921 34
813 903 83
816 972 17
817 920 77
818 902 40
819 888 34
823 832 84
825 905 72
832 976 21
833 931 47
836 990 16
837 909 59
839 988 14
839 980 51
842 995 67
843 861 46
845 856 20
846 861 19
847 936 96
847 960 27
851 945 85
853 884 74
853 878 26
854 917 65
856 925 80
860 879 32
860 905 93
862 945 24
863 974 42
870 1000 17
871 990 46
871 991 32
872 946 51
872 970 41
872 907 50
873 943 46
873 881 3
874 989 1
883 963 70
887 994 73
887 892 90
890 902 18
892 943 10
895 900 38
896 981 18
896 897 91
899 926 89
901 915 76
903 964 25
906 998 86
908 981 91
912 929 69
912 960 11
917 926 12
918 980 1
922 934 87
924 962 6
924 991 88
927 960 89
932 963 33
938 986 21
938 991 43
939 940 41
950 963 84
951 960 81
958 993 23
960 971 29
965 1000 68
971 988 93
