1000 1500
134 810 69
135 239 75
135 805 41
135 244 34
135 281 66
136 268 65
137 617 69
137 783 73
137 822 66
137 559 29
138 547 80
139 631 52
139 809 65
141 932 59
142 742 25
142 561 42
142 408 7
142 496 91
143 692 3
143 579 63
144 673 16
144 326 10
144 530 46
144 474 47
144 322 72
145 824 61
145 230 22
145 722 90
145 567 47
145 409 58
146 541 83
146 897 38
146 667 6
146 622 7
147 716 3
147 603 8
147 989 48
147 226 21
148 310 49
148 297 48
149 883 65
149 759 7
149 889 84
149 556 84
150 816 43
150 742 79
150 242 20
150 199 86
150 700 11
150 467 39
151 307 70
151 860 13
152 768 46
153 933 1
153 195 34
153 445 40
154 437 17
154 257 67
154 170 14
154 451 91
154 190 19
154 304 14
155 823 75
155 585 59
155 660 31
155 566 30
156 646 70
156 961 25
156 381 21
156 331 8
156 652 70
157 621 80
157 726 3
158 977 14
158 869 75
158 939 36
159 537 6
159 206 51
160 624 8
161 974 78
161 509 90
161 983 59
162 792 64
162 338 80
162 212 48
162 932 16
163 431 20
164 443 95
165 174 76
165 785 83
166 403 41
167 814 99
167 710 6
167 283 28
168 711 91
168 952 94
168 629 62
168 886 50
169 613 44
169 549 47
169 447 86
169 651 56
170 901 12
170 975 88
171 253 81
171 371 70
171 383 17
171 805 23
172 708 26
173 464 67
173 337 82
173 847 19
173 657 90
174 289 20
174 257 59
175 968 78
175 848 9
176 507 22
176 470 99
177 769 75
177 606 25
179 802 92
179 432 32
180 1000 82
180 603 8
180 751 15
181 876 81
181 869 82
181 429 13
182 364 82
182 341 2
182 495 53
183 358 49
183 217 43
183 235 86
183 270 87
183 240 66
184 394 53
185 648 88
185 773 88
186 257 56
186 535 33
187 860 25
188 370 52
188 376 79
188 768 58
188 744 100
188 478 23
189 868 78
189 1000 52
190 941 14
190 887 95
190 774 88
191 265 99
191 280 46
192 647 89
193 958 77
193 298 27
194 986 22
195 423 82
195 418 92
195 892 55
195 678 69
196 519 78
197 890 2
197 959 16
197 219 24
198 384 9
198 929 77
199 772 97
199 343 86
199 512 18
200 232 27
200 487 40
200 383 76
201 388 71
201 990 43
201 906 72
202 378 29
202 965 83
203 377 44
205 273 62
205 220 21
206 691 70
206 542 53
206 975 50
206 723 21
207 590 81
207 623 71
208 438 80
208 875 98
208 970 81
209 970 91
210 851 12
210 234 13
210 466 80
212 335 7
213 870 21
213 927 55
214 745 30
214 898 96
215 528 7
216 696 89
218 866 97
218 569 23
219 677 71
219 775 72
219 363 40
220 852 63
220 659 47
220 880 77
221 291 79
221 380 24
222 594 48
222 225 44
222 543 8
222 658 97
224 777 42
224 322 51
225 284 73
225 849 69
225 329 31
225 820 6
226 810 15
226 499 62
227 567 16
228 316 83
229 833 95
229 463 90
230 581 69
231 652 75
234 714 47
234 631 1
235 561 86
235 625 92
236 855 95
236 542 82
237 285 42
238 871 26
238 815 33
239 362 53
239 420 55
239 637 10
240 456 80
240 845 63
240 636 79
240 259 11
240 615 53
241 472 65
241 588 4
241 572 64
242 762 66
242 384 83
242 528 30
243 926 15
243 643 99
243 767 36
243 367 43
243 265 16
243 534 76
244 489 55
244 710 85
245 902 23
245 707 97
246 903 18
247 825 19
247 290 52
247 857 78
247 431 39
247 703 93
247 476 48
248 611 88
248 728 30
248 413 25
249 734 85
249 466 43
249 688 16
249 533 52
250 609 26
250 650 12
250 427 20
251 724 53
251 994 15
251 928 50
251 375 92
252 474 36
252 986 55
253 947 42
253 449 98
254 591 29
254 625 92
255 611 78
256 735 60
256 462 70
257 681 23
258 292 76
258 584 49
258 635 25
259 932 54
259 925 95
260 788 12
260 993 26
260 702 88
260 975 12
261 535 2
261 402 31
261 763 58
262 343 84
262 348 55
262 374 47
263 452 92
263 425 12
263 924 94
264 451 95
264 694 33
265 660 7
266 304 69
267 809 57
267 457 32
267 947 94
268 400 44
268 706 53
268 300 35
269 995 16
269 292 46
270 709 75
270 292 35
270 488 93
270 446 47
270 904 21
271 604 86
271 850 92
271 541 61
272 896 61
272 799 1
273 843 86
273 854 18
274 343 35
274 327 23
275 347 33
275 837 17
276 884 79
277 393 46
277 773 25
278 473 13
279 603 55
279 741 69
280 906 12
280 696 89
280 405 96
280 841 24
281 902 89
281 515 59
281 436 25
282 869 96
282 323 3
282 754 89
282 499 34
283 894 3
283 636 29
284 867 60
284 822 74
285 384 97
286 455 46
286 516 45
287 562 12
287 901 27
287 827 86
288 817 52
288 758 89
288 617 10
289 963 55
290 447 40
290 494 20
291 396 14
291 321 25
291 486 8
291 547 72
292 949 79
292 858 42
292 325 3
294 957 61
294 686 69
295 846 86
295 576 31
295 387 29
295 811 51
296 361 14
296 667 24
297 374 98
297 335 22
299 462 43
300 807 76
301 373 87
302 888 96
302 712 27
302 598 19
303 656 69
303 532 29
304 668 72
304 978 17
304 458 77
305 470 41
305 327 29
306 938 45
306 859 23
306 837 2
307 761 98
307 821 70
308 738 19
308 490 86
309 562 70
309 519 56
309 768 38
310 311 62
310 613 30
311 468 58
312 962 34
314 688 17
315 789 86
315 866 16
315 465 41
316 389 62
316 419 21
317 444 40
318 706 19
318 989 63
318 376 70
319 623 79
319 583 37
319 962 5
319 756 65
320 647 68
320 904 74
321 347 17
321 494 92
322 323 73
323 533 46
323 688 89
323 391 84
324 683 34
326 860 84
326 891 70
327 402 26
327 635 67
327 430 45
328 800 40
328 690 33
328 763 54
328 825 40
328 517 87
330 743 61
330 956 77
330 575 78
331 654 25
332 931 65
333 616 93
333 444 6
334 751 64
335 940 100
335 471 96
336 666 99
336 677 30
337 620 97
338 572 18
338 914 27
338 756 15
339 793 47
339 980 56
339 372 16
340 728 44
341 615 96
341 954 83
341 643 87
342 629 85
342 968 88
343 656 18
344 912 98
344 977 27
345 755 83
345 628 3
345 697 54
345 384 22
346 434 29
346 404 99
347 548 47
348 859 82
348 730 28
348 891 81
349 388 15
350 445 22
350 900 20
350 741 69
351 979 67
351 924 46
351 913 8
351 935 97
352 995 41
352 880 38
353 481 28
353 959 62
353 369 96
353 625 42
354 844 57
354 485 41
354 923 82
355 579 7
356 797 91
356 772 32
356 663 100
356 501 51
356 841 39
357 514 89
357 505 46
359 596 67
359 511 59
359 563 92
360 563 51
361 967 66
362 838 2
363 827 7
363 732 60
363 536 85
363 825 29
364 907 31
364 456 21
365 996 91
365 458 92
366 600 68
367 477 16
367 731 10
368 639 13
368 565 68
368 964 71
368 966 62
369 694 69
370 397 87
371 906 7
372 980 12
372 771 40
372 953 73
372 377 13
373 905 97
373 894 3
373 988 80
374 765 29
374 694 32
374 967 21
374 945 82
375 968 43
376 554 81
377 635 87
378 748 50
379 607 36
379 820 54
379 695 32
379 505 47
380 647 96
380 907 68
381 795 37
382 527 25
382 731 41
382 430 2
382 995 80
383 430 90
383 865 40
384 580 99
384 920 4
385 909 92
387 707 65
387 436 47
388 571 83
388 563 10
389 971 69
390 702 25
390 422 91
390 613 53
390 944 15
390 910 75
391 465 55
391 812 87
392 423 64
394 482 11
394 549 1
395 834 72
395 661 23
396 925 39
397 649 7
397 990 15
398 401 46
398 779 30
398 520 92
399 548 7
401 434 22
402 912 73
402 637 78
403 530 25
403 837 87
404 552 18
404 630 93
406 623 67
407 966 39
407 628 56
408 986 74
408 948 26
408 478 94
409 545 59
410 624 75
410 594 98
410 670 40
410 756 10
411 503 45
411 648 42
412 512 40
413 446 30
413 804 94
413 498 35
413 864 87
414 822 31
414 965 88
414 895 52
415 821 68
415 913 64
415 655 85
415 658 98
416 873 3
416 781 6
416 540 34
417 752 82
417 618 66
417 491 96
419 574 33
419 956 54
420 651 3
420 841 87
421 664 80
421 613 79
422 681 17
422 593 75
422 813 29
423 899 47
423 625 59
423 806 28
423 520 31
424 885 11
424 730 97
425 571 32
426 990 22
426 782 68
427 785 29
427 924 41
428 608 22
429 641 11
429 543 4
429 676 27
430 438 25
431 547 49
432 498 21
433 488 58
433 645 93
435 954 89
435 849 78
435 810 86
436 928 12
438 622 93
439 589 34
439 661 91
439 533 31
440 841 13
441 518 91
441 544 60
441 641 93
441 542 41
443 558 89
443 782 69
443 834 89
444 459 61
444 515 17
444 490 74
445 839 1
445 546 68
445 745 1
446 606 16
448 564 45
448 512 8
448 608 1
448 880 72
449 1000 45
450 824 7
450 561 36
451 645 81
451 520 22
451 813 42
451 463 64
452 653 75
453 680 72
453 764 6
454 567 59
454 751 83
454 585 66
454 687 60
455 719 48
455 682 86
456 921 12
456 683 94
456 724 22
457 637 70
457 960 84
457 678 66
459 640 26
461 758 87
462 467 80
462 973 18
462 556 61
463 644 32
463 627 62
465 536 39
466 493 3
466 508 85
468 922 53
468 744 46
468 703 42
470 663 82
471 932 72
473 504 100
473 894 81
474 741 88
475 814 67
475 671 74
476 744 96
478 757 26
478 974 86
479 944 40
479 602 14
480 485 92
480 804 12
483 999 82
484 812 23
485 707 62
486 985 72
487 602 25
487 964 54
489 492 36
489 841 33
490 927 46
490 869 60
491 636 61
491 766 36
491 771 1
492 872 24
492 593 98
492 905 44
493 793 32
494 981 17
494 508 82
494 549 55
495 808 17
495 629 48
496 563 61
497 699 61
498 527 9
499 980 30
499 800 74
500 916 29
501 768 41
501 823 17
501 790 100
502 778 17
502 916 18
502 989 55
502 912 73
503 821 62
503 639 11
504 972 21
505 936 50
505 654 38
505 922 96
506 763 7
507 666 62
508 736 38
508 964 26
513 932 45
514 780 17
516 621 65
517 962 91
517 621 95
517 817 19
517 655 25
519 824 92
521 935 2
521 730 69
521 548 71
522 807 16
522 801 26
522 948 88
522 691 61
523 793 27
524 577 49
524 649 92
524 532 20
526 631 1
527 967 41
527 774 30
528 758 1
528 947 9
529 591 30
529 897 88
529 873 18
530 555 74
531 884 70
531 660 75
532 671 13
534 799 49
535 709 75
535 578 8
536 728 73
536 809 49
537 621 82
538 855 73
539 963 55
539 638 62
540 813 22
540 546 5
540 809 66
542 842 85
542 857 84
543 604 61
543 657 79
544 583 65
544 593 54
545 868 19
545 633 48
546 837 48
547 878 92
548 982 75
548 897 64
550 563 1
550 731 72
550 591 66
550 722 66
551 771 38
552 723 21
552 712 72
554 931 7
555 783 98
555 939 65
556 784 61
556 783 3
556 694 87
557 763 98
557 884 26
559 914 73
559 843 68
560 806 9
560 786 4
560 690 50
561 829 33
562 685 74
563 612 15
566 637 33
567 984 79
567 668 42
568 631 55
569 860 7
569 809 95
570 908 23
570 739 52
571 879 28
573 991 17
574 895 10
575 794 51
576 754 90
577 933 65
578 790 70
579 691 98
579 625 2
580 929 67
580 989 43
581 701 84
582 956 15
584 928 69
585 815 90
585 816 58
586 823 11
587 667 68
587 927 47
587 676 52
588 592 53
588 717 57
588 978 29
589 788 29
589 690 2
592 847 52
592 608 43
593 742 14
594 937 69
595 675 44
596 917 22
597 950 18
597 972 3
597 725 40
597 721 24
597 800 27
598 793 85
599 708 96
599 861 40
601 754 47
601 961 26
602 918 12
605 933 41
605 768 1
608 721 76
609 671 87
610 722 95
611 927 84
612 920 95
613 614 89
613 704 53
613 747 98
613 987 3
616 663 10
616 880 100
619 949 89
620 637 31
621 722 35
621 906 5
622 987 91
622 834 4
622 833 6
622 913 55
626 869 32
626 992 38
627 774 71
630 761 3
630 645 10
632 889 64
633 970 9
634 678 21
634 960 20
635 862 78
635 826 67
635 917 12
637 969 4
637 700 2
637 757 68
638 800 62
639 654 16
640 649 22
640 791 50
642 860 44
643 736 67
644 977 31
645 840 19
650 658 26
651 851 68
652 831 67
655 879 20
656 993 95
657 777 38
657 827 76
659 848 6
659 800 16
659 795 83
660 864 11
660 705 65
661 684 45
662 898 9
662 885 76
664 787 30
664 704 44
665 781 82
665 690 49
665 880 72
667 896 43
668 733 58
669 943 19
669 915 96
669 753 37
669 973 66
670 965 53
671 679 39
671 811 12
671 972 65
672 682 55
674 896 42
674 742 12
676 782 66
677 686 52
678 798 63
679 700 32
683 705 50
683 826 65
683 685 67
684 994 65
685 877 67
685 767 74
685 899 98
687 710 19
688 751 74
689 818 33
689 865 99
689 961 21
691 792 84
692 837 19
692 763 13
692 778 45
693 932 85
694 861 31
695 851 7
697 829 20
698 748 83
701 955 77
703 841 47
703 712 93
706 910 12
708 756 12
711 983 4
711 958 2
713 797 42
715 730 76
717 893 33
718 998 92
719 749 77
719 794 36
720 791 78
720 866 31
722 917 1
725 841 27
726 747 26
727 812 3
728 933 22
729 850 23
729 897 60
732 745 45
733 992 76
735 997 22
735 978 28
736 802 66
737 834 26
738 769 54
739 985 59
740 784 37
743 845 45
743 754 26
747 929 42
747 802 66
749 962 30
750 764 62
750 802 43
751 758 21
756 965 39
757 837 54
759 844 64
760 802 74
761 875 87
762 879 19
762 867 94
764 874 37
766 895 93
768 892 56
769 885 20
772 881 85
772 795 91
772 798 84
774 946 1
775 942 100
776 938 28
779 959 9
781 868 8
783 855 57
783 994 32
786 995 38
787 804 69
787 828 100
790 947 32
794 805 68
798 999 9
798 903 19
798 856 75
800 841 18
807 863 41
809 948 17
810 823 67
811 812 64
812 919 61
816 989 73
819 934 56
819 827 13
820 991 52
821 903 15
822 916 84
823 826 7
823 879 43
827 856 58
828 893 90
830 980 73
836 998 61
836 952 5
842 891 5
845 886 53
846 965 68
850 866 42
857 982 19
862 917 5
865 960 43
868 936 64
868 916 11
872 989 24
874 991 24
877 996 18
881 962 40
884 894 86
885 983 83
886 986 42
888 970 34
889 924 92
891 935 85
892 1000 72
893 930 12
898 934 90
899 963 25
899 924 52
910 962 33
913 983 89
923 999 64
926 952 65
927 965 19
942 962 35
947 978 28
950 953 87
951 987 23
953 965 66
957 995 15
961 999 58
965 982 42
