1000 1100
132 249 68
132 634 68
132 725 41
134 557 95
134 629 41
135 383 44
135 659 57
136 308 40
136 322 43
136 169 24
137 494 100
137 296 62
137 974 57
138 588 100
139 693 55
139 753 53
140 882 85
140 395 91
140 448 92
140 743 7
141 572 32
142 418 84
143 618 16
144 725 1
144 378 20
145 249 77
146 750 50
147 657 53
147 201 80
148 950 93
148 207 32
148 741 22
148 489 98
149 723 92
150 241 76
150 750 20
151 373 19
152 642 2
153 808 29
154 891 35
154 658 45
154 698 12
154 969 80
155 970 36
156 766 71
156 403 71
156 995 47
157 902 97
157 881 29
158 583 40
158 946 40
159 847 74
159 461 7
159 215 59
160 833 27
160 672 89
161 545 22
161 619 74
161 953 34
161 963 12
161 870 50
162 252 41
162 953 57
163 843 84
163 793 77
163 329 78
164 380 34
164 971 72
164 273 74
165 452 24
165 867 3
165 415 68
166 996 38
167 235 69
168 883 46
169 774 10
169 714 11
169 561 31
169 398 50
170 804 36
171 849 84
171 191 61
172 295 22
173 191 33
174 753 36
174 200 82
175 455 42
176 825 6
178 426 9
179 814 15
179 440 55
179 944 19
179 496 64
179 600 12
180 425 22
180 992 59
180 232 69
180 659 81
181 926 1
182 263 90
182 449 23
183 991 32
184 887 83
184 528 40
186 914 9
186 689 58
187 954 90
187 482 89
187 382 54
188 961 5
188 560 86
188 787 72
188 921 75
188 453 100
189 635 84
189 888 56
190 708 41
192 363 45
192 295 55
193 749 9
194 762 16
194 269 58
194 780 83
194 519 40
195 581 45
195 721 69
196 701 3
197 858 5
197 235 94
197 900 14
197 269 6
198 488 3
198 806 64
199 592 50
200 318 3
200 664 60
201 224 67
202 785 75
202 398 46
203 726 82
204 550 12
205 521 64
205 315 87
205 513 88
205 581 22
206 261 41
206 678 62
207 603 17
207 564 68
207 362 20
207 258 83
208 732 34
208 255 98
208 610 42
209 992 7
211 835 50
211 260 21
212 977 87
213 997 27
213 338 70
214 553 17
214 552 16
215 655 85
215 323 44
215 312 21
216 527 64
216 992 73
217 844 92
217 657 42
218 586 80
218 823 54
219 985 51
219 337 12
219 776 4
219 626 48
220 861 86
220 815 76
220 364 71
220 290 89
221 930 95
222 467 66
222 504 65
222 448 84
222 654 33
222 835 90
223 828 24
224 576 84
224 887 33
226 227 3
229 573 31
230 257 80
231 312 83
231 408 36
231 634 35
232 595 69
232 478 67
232 453 96
233 347 9
233 272 39
234 506 86
234 298 71
236 903 30
236 354 55
236 413 12
237 966 2
237 322 4
238 352 88
238 530 18
239 464 91
240 390 14
241 720 16
242 378 69
242 366 23
243 941 58
243 453 42
244 868 17
244 349 31
245 304 84
245 471 74
246 938 14
246 995 4
247 593 5
248 367 76
250 526 84
250 432 99
253 351 4
254 672 81
256 444 39
257 646 92
259 892 8
259 373 62
259 727 99
260 501 19
261 789 82
262 522 51
263 353 17
263 348 79
265 648 94
265 715 83
266 294 74
267 394 87
267 680 22
268 747 57
268 755 97
268 679 44
268 543 37
269 745 47
270 873 20
270 651 55
271 624 35
274 456 14
275 321 24
275 675 58
276 528 69
276 569 16
277 519 60
277 733 44
278 800 5
279 767 36
279 403 75
280 842 45
281 949 58
281 653 42
282 533 79
282 790 77
283 399 61
283 920 38
284 828 16
285 475 93
285 770 50
286 937 12
286 974 92
286 967 62
286 547 86
287 372 74
287 768 30
288 566 49
289 300 52
289 881 10
290 463 6
291 570 17
292 694 43
293 436 40
293 319 16
294 374 76
295 596 86
295 624 3
295 398 75
297 764 33
298 685 39
299 601 3
299 652 58
300 484 5
300 821 23
301 569 30
301 917 46
302 645 20
303 355 68
304 529 15
305 365 83
306 804 65
306 515 50
307 344 16
308 826 67
308 593 13
309 654 17
309 787 100
310 940 72
310 621 77
311 632 87
311 697 86
314 980 98
314 429 75
315 547 36
315 457 97
316 555 92
316 700 58
317 776 13
320 902 49
321 960 4
321 340 27
321 383 35
322 851 32
322 862 48
322 792 84
322 885 70
324 437 86
325 565 67
325 559 77
325 890 78
326 519 54
327 554 44
327 428 89
327 442 60
327 387 13
328 958 36
328 823 88
329 932 37
329 987 70
330 721 10
331 460 52
332 680 16
333 675 79
335 944 71
336 613 4
338 578 40
339 955 7
339 383 95
340 925 8
341 374 8
342 786 22
343 863 92
344 630 31
344 773 62
345 469 2
345 515 6
346 827 23
346 467 35
348 872 41
350 824 20
350 784 67
350 879 8
351 726 8
352 396 50
353 631 10
353 479 48
353 937 35
354 764 21
356 893 2
356 823 32
356 799 48
357 946 23
357 940 65
358 681 30
358 679 98
359 566 19
360 863 49
360 733 19
361 850 80
361 597 15
362 951 48
362 873 88
363 677 12
365 895 1
366 663 53
367 684 30
368 910 22
369 992 100
369 715 68
370 755 87
371 602 82
373 807 74
373 508 93
374 433 80
375 642 49
376 760 55
377 558 32
378 808 32
379 971 72
380 922 83
382 661 4
384 982 63
385 981 20
385 567 95
385 797 96
386 853 8
386 848 94
386 790 9
387 574 55
387 661 74
387 538 56
388 816 17
389 829 62
390 476 23
390 737 75
390 700 97
390 530 30
390 898 34
390 881 85
391 845 42
391 498 4
392 688 79
393 602 82
395 798 3
396 481 20
397 909 83
397 828 65
398 944 73
399 933 16
400 794 42
400 671 51
401 957 92
402 751 100
403 942 73
403 712 71
404 733 35
404 625 22
405 600 60
405 449 75
405 996 79
406 828 76
407 755 31
408 418 33
409 536 30
410 502 78
410 610 67
411 644 53
411 569 92
412 773 97
413 771 68
413 726 92
413 968 20
414 984 20
414 543 7
415 533 87
416 466 9
416 708 77
416 893 59
417 837 64
417 977 15
418 689 27
419 916 27
420 797 47
421 539 1
422 935 34
422 909 48
424 688 28
426 558 43
427 641 89
429 934 59
429 580 62
429 505 68
431 799 91
431 880 80
432 744 60
432 987 65
433 477 7
433 829 22
433 969 69
434 620 94
434 601 14
435 929 44
436 907 27
438 818 20
440 623 95
441 750 93
442 666 69
442 885 27
443 598 69
444 553 97
444 867 40
445 805 16
446 619 28
447 842 38
448 524 51
448 802 82
450 454 54
451 629 66
451 515 33
452 979 88
455 462 41
456 998 99
456 769 39
457 749 59
458 569 47
459 558 81
459 597 55
459 743 85
462 482 20
463 698 26
464 543 6
465 861 77
468 637 5
468 693 29
470 823 58
471 674 18
472 765 55
472 680 45
473 739 78
474 518 60
474 740 58
476 495 20
476 697 9
480 567 37
483 503 12
483 867 83
485 871 14
486 855 15
487 872 58
488 675 12
489 936 18
489 761 75
489 655 20
490 741 47
490 617 63
491 706 98
492 647 18
493 931 73
493 775 64
494 799 61
496 781 99
496 721 91
497 649 54
497 681 52
500 948 93
502 912 56
503 906 20
504 881 57
505 509 4
505 896 73
506 710 85
507 640 68
510 611 90
510 602 79
511 767 11
512 546 7
513 520 88
513 852 82
515 846 11
516 693 78
517 692 87
519 662 49
519 546 67
522 615 34
522 640 46
523 990 14
523 743 37
523 843 80
525 870 94
527 982 78
528 860 80
528 653 64
528 647 3
529 795 27
530 682 13
531 977 73
531 683 22
532 771 80
534 544 8
535 601 11
535 816 38
536 757 55
536 640 19
537 609 53
538 817 11
538 866 58
539 563 57
540 886 9
540 661 25
541 866 21
541 969 69
542 973 4
543 976 78
546 838 8
548 951 50
550 706 69
550 745 54
551 783 94
551 720 94
552 835 49
554 674 89
556 678 100
556 921 78
557 987 63
558 759 70
558 996 53
563 659 99
563 877 55
564 593 10
565 896 10
566 570 29
567 809 61
568 880 68
568 908 56
569 901 53
570 983 32
570 789 30
571 955 72
572 726 64
572 612 17
573 796 88
575 589 60
575 790 85
575 642 80
577 815 10
578 915 4
579 889 75
581 670 9
581 731 88
582 805 58
584 994 29
584 639 81
585 869 19
585 877 75
585 738 23
586 788 26
587 852 95
588 834 54
588 721 64
590 640 65
590 651 65
591 873 90
591 631 63
592 815 97
593 633 77
594 770 25
594 716 25
596 667 73
598 995 81
599 652 91
599 664 62
602 759 77
604 809 11
604 768 20
605 793 45
605 740 94
606 820 24
607 661 3
609 905 43
609 815 18
610 622 41
611 748 53
611 655 30
612 957 42
613 731 30
613 926 6
614 650 35
614 757 9
616 878 6
616 913 79
617 725 60
619 959 45
620 680 35
620 665 56
621 696 98
621 684 37
622 705 45
622 827 1
626 691 12
626 848 97
627 926 61
628 751 52
628 709 35
629 676 88
633 972 96
636 790 78
636 828 52
637 739 22
637 641 6
637 712 98
638 772 48
638 787 63
640 962 52
642 922 51
643 719 17
643 927 11
643 930 7
645 805 7
651 947 15
656 988 20
658 836 43
658 810 88
658 822 15
659 945 99
659 956 54
659 768 23
660 847 82
661 819 12
663 702 53
664 729 62
665 897 21
665 716 73
668 742 81
669 868 99
671 924 17
671 774 80
672 773 50
672 951 6
673 889 25
673 809 45
679 717 37
680 822 82
683 792 76
683 740 72
685 852 5
686 733 37
691 872 6
692 869 6
694 778 32
695 762 10
697 820 79
700 761 62
701 920 46
702 724 76
702 898 18
704 782 64
706 792 21
708 837 49
709 997 28
709 847 78
711 910 17
711 895 12
712 920 89
712 791 27
713 972 74
714 752 8
715 967 70
715 868 76
718 812 77
720 821 1
722 899 72
722 775 66
722 914 90
723 770 19
723 921 71
724 999 98
727 815 75
734 831 84
734 852 33
734 817 38
736 833 73
737 883 95
737 798 71
738 889 1
740 758 17
741 955 60
741 757 64
743 754 87
750 863 27
751 768 5
754 806 97
756 947 44
756 938 98
758 789 58
759 832 89
760 911 10
760 848 57
763 998 100
763 859 13
769 908 82
769 817 7
774 812 78
776 948 33
777 815 8
779 852 21
781 918 89
782 935 87
786 791 2
786 850 82
795 879 61
796 952 64
800 906 93
801 974 44
803 925 3
805 862 86
811 844 46
812 840 88
812 896 56
815 826 53
816 980 72
826 872 44
830 959 63
834 925 42
839 877 79
849 943 83
849 894 71
852 989 39
853 986 26
854 962 93
856 948 32
857 974 86
859 917 96
864 916 60
871 993 29
874 994 19
875 971 46
876 927 51
884 926 45
890 908 40
894 928 77
900 902 57
901 975 1
904 907 72
910 975 58
910 963 43
912 968 38
923 993 10
925 980 42
927 995 95
930 997 74
932 996 67
934 966 74
938 978 69
939 967 8
943 964 37
965 980 99
980 987 15
