1000 1250
500 537 12
501 688 58
502 601 41
502 536 64
503 510 70
503 771 2
504 713 99
504 676 83
505 520 83
505 837 23
509 719 20
509 944 23
510 702 78
511 993 49
512 593 61
513 985 87
513 600 97
514 866 61
515 652 51
515 643 62
515 932 29
516 904 66
517 568 2
518 954 75
518 741 76
521 577 71
522 609 35
522 584 54
523 722 29
524 780 80
525 835 34
526 867 6
527 539 6
527 923 99
528 761 11
528 567 33
528 963 56
529 811 61
529 875 91
529 603 71
529 905 9
533 807 28
534 623 31
535 920 43
536 946 51
537 651 41
537 658 59
538 597 15
540 979 72
540 771 49
542 828 1
544 904 3
547 600 95
548 793 74
549 759 55
549 898 80
550 606 26
550 799 76
550 734 16
551 848 58
551 598 90
552 915 63
553 977 15
554 865 72
555 978 76
556 673 13
557 580 44
560 845 41
561 569 52
564 967 10
565 795 44
566 593 1
566 866 6
566 645 70
567 786 6
568 664 67
570 692 34
571 711 30
572 654 89
573 609 44
574 612 44
575 727 75
575 645 85
576 659 72
576 923 42
577 817 48
578 682 97
578 580 73
579 730 1
580 808 28
582 911 45
582 817 42
583 888 84
583 900 9
583 993 84
584 743 43
584 724 88
588 784 22
590 927 74
591 861 87
591 686 26
595 846 64
599 834 87
601 788 22
602 878 18
603 904 1
604 638 71
604 803 25
604 866 64
607 712 93
608 842 43
609 943 21
610 651 87
614 947 41
615 646 10
615 738 25
616 935 88
617 618 31
618 806 9
618 929 22
619 932 56
620 774 3
620 628 21
621 949 46
621 981 10
622 768 40
624 983 100
625 885 99
627 814 97
627 666 40
628 771 23
629 780 24
629 960 33
630 984 88
630 828 7
630 989 54
632 994 24
634 679 11
634 768 97
634 806 63
635 896 30
637 670 7
638 709 61
638 796 81
639 851 61
640 687 27
640 884 33
640 710 65
641 966 50
641 752 33
643 718 2
643 880 3
643 871 65
644 765 54
645 995 2
645 871 46
647 748 37
647 907 64
647 974 93
648 879 92
650 918 98
652 676 84
653 829 38
654 878 2
655 937 77
655 870 87
656 671 48
656 795 39
657 750 64
657 872 72
658 694 18
658 783 50
661 688 44
661 788 90
664 963 18
664 978 92
664 942 99
665 675 61
665 961 96
665 876 30
667 672 89
669 721 27
669 1000 64
669 789 56
670 897 14
671 719 99
672 729 95
672 703 39
673 772 27
674 856 19
676 945 23
677 983 74
677 692 98
682 767 30
685 999 40
685 728 20
685 816 86
685 737 27
686 863 26
687 749 56
689 965 15
690 820 38
691 927 66
693 952 76
693 715 48
693 771 80
693 882 37
693 866 24
694 960 87
695 716 61
696 870 25
697 908 94
699 788 43
700 723 44
701 858 95
701 770 37
703 940 68
705 778 64
705 903 41
707 719 40
708 950 65
708 1000 92
708 725 92
708 800 41
711 895 33
713 896 62
717 836 15
719 841 85
719 770 74
720 775 3
722 854 18
722 797 2
725 770 25
726 903 98
726 904 75
726 804 15
729 878 53
730 775 58
732 984 86
733 767 21
734 884 15
735 796 5
737 772 25
737 943 1
739 936 97
740 943 3
741 770 51
743 993 48
745 937 40
751 876 6
755 773 94
756 816 27
758 917 48
764 966 34
766 905 68
766 885 59
767 941 46
767 818 49
773 896 81
774 787 59
775 854 8
776 930 99
777 821 32
777 836 93
779 974 4
782 943 4
783 873 92
785 971 98
785 823 42
786 876 30
787 860 94
789 926 64
791 956 51
791 840 93
791 835 85
793 917 46
793 921 62
794 921 79
796 809 45
797 895 7
800 951 21
802 857 56
802 832 2
803 944 6
803 846 78
803 823 76
804 881 35
804 833 49
808 890 51
808 812 29
809 818 21
810 965 47
812 887 41
812 853 52
813 962 35
814 987 53
815 844 41
817 874 73
817 892 29
820 992 74
820 942 76
830 919 38
833 890 17
835 915 37
846 869 27
850 946 10
853 928 72
863 902 76
864 896 78
867 900 60
872 981 96
872 948 39
877 972 88
879 909 40
880 973 80
881 990 15
885 921 3
886 907 6
887 938 67
892 915 56
893 924 69
900 933 33
902 970 34
902 920 65
902 960 67
904 965 9
905 991 68
908 978 71
912 980 74
913 998 30
913 983 18
921 951 9
928 964 88
934 991 64
935 983 95
937 948 23
940 1000 14
949 974 19
969 979 94
