1000 1100
487 751 89
487 619 18
488 584 13
488 539 67
489 815 66
490 967 36
490 587 69
491 947 79
492 883 79
492 529 49
493 963 3
493 829 100
493 809 75
494 508 23
494 925 63
498 805 87
499 511 1
501 735 44
502 719 96
502 824 7
503 840 18
510 638 91
510 514 94
512 850 74
512 757 87
513 567 76
515 927 57
517 815 21
518 938 100
518 581 50
519 881 6
519 956 65
521 963 53
522 663 42
523 838 64
524 633 32
525 887 80
525 864 79
525 834 51
527 901 42
527 550 20
528 680 2
529 780 55
535 984 35
536 918 82
537 881 20
539 851 31
540 916 38
541 690 47
541 821 84
542 900 32
543 890 1
543 916 12
543 554 73
544 889 86
544 878 77
545 882 6
547 825 3
548 749 90
549 785 81
549 875 81
549 797 76
550 825 78
552 988 43
552 585 62
553 784 87
554 821 3
555 589 88
556 738 37
556 580 87
558 572 4
559 937 62
560 923 11
561 641 90
561 753 47
562 590 69
564 756 29
567 721 32
567 593 91
570 895 51
571 987 96
572 694 36
573 650 35
574 929 94
574 939 33
575 851 89
577 653 45
578 865 35
579 969 70
580 685 36
581 719 55
581 728 81
582 624 14
582 688 73
583 693 67
583 595 85
585 603 81
586 814 6
586 923 97
587 920 86
587 985 4
588 990 80
588 729 9
589 717 25
590 804 32
591 922 12
591 751 14
592 905 79
595 812 99
598 691 100
598 979 38
600 994 23
600 783 87
601 894 72
601 913 80
602 631 1
604 726 59
605 924 49
605 665 51
606 766 24
608 993 7
610 631 10
610 843 48
611 939 96
614 616 46
614 735 21
615 997 6
615 845 81
616 867 1
619 778 40
620 764 74
620 956 29
621 684 44
622 999 66
625 761 91
626 842 3
626 637 23
628 933 42
629 912 11
630 805 87
631 833 29
632 966 84
634 1000 55
635 899 88
635 807 48
636 870 35
636 887 22
637 865 16
637 906 91
639 871 90
642 927 82
642 922 21
645 898 63
647 659 69
648 792 88
651 989 59
651 800 10
651 921 14
654 672 92
654 779 100
656 854 35
657 704 20
658 919 8
661 912 47
663 911 63
666 801 91
666 788 61
667 806 38
667 732 37
668 909 18
668 896 1
669 928 19
669 961 84
673 858 82
674 916 46
675 861 54
676 854 95
678 862 48
679 979 21
679 826 69
679 871 96
682 831 51
686 853 96
688 718 84
688 778 33
691 968 86
692 895 93
692 968 40
693 760 26
693 773 26
694 814 16
695 703 98
696 776 14
699 714 21
701 969 64
703 999 53
704 780 47
707 919 31
708 731 100
711 907 41
713 827 72
714 744 97
715 749 83
717 911 41
720 971 60
721 743 10
722 873 95
726 975 82
726 732 65
727 836 23
727 921 69
731 987 61
736 774 32
741 995 74
742 917 16
742 749 88
746 846 27
754 864 63
756 932 58
758 794 27
759 925 44
762 822 21
762 987 33
765 877 67
765 872 86
768 911 46
771 806 1
773 866 25
776 812 28
777 951 19
777 804 96
778 992 3
782 999 70
782 851 36
782 803 84
784 914 20
789 822 82
793 945 74
794 905 76
796 944 37
798 930 1
800 873 60
804 869 17
807 849 81
809 855 87
812 825 43
813 873 79
815 968 87
819 959 91
822 966 19
823 872 19
826 862 85
826 879 24
829 983 26
835 866 81
837 897 40
838 921 49
839 945 48
840 937 40
841 915 80
844 921 20
845 875 70
861 872 35
862 961 7
863 1000 17
864 954 24
869 906 83
870 972 70
872 939 20
879 920 81
888 936 2
894 983 87
898 922 36
914 922 61
919 958 77
923 934 25
933 966 89
939 979 64
953 967 43
963 992 59
970 983 91
