10000 11000
139 5844 56
139 6858 57
140 4560 37
140 7681 92
141 8291 86
141 1338 62
142 2768 58
142 1623 28
142 5992 94
143 2782 58
143 4426 50
143 2897 82
144 6570 87
144 9124 41
145 5084 90
146 9221 15
146 5020 70
146 9936 74
147 1592 33
147 1237 22
148 9209 27
148 1193 25
149 5966 65
149 8359 91
150 8469 28
150 2395 56
151 7039 46
151 7759 60
152 1823 78
153 2400 57
153 9695 47
154 3822 85
155 3520 14
155 7421 95
156 265 16
156 4380 74
157 5995 93
157 2975 21
158 6338 51
158 726 83
159 8480 66
160 7148 91
161 4823 13
161 4778 84
162 6675 30
163 4728 36
163 4744 59
164 367 26
165 6021 39
165 5712 93
165 9767 54
166 2369 89
168 9443 5
169 250 53
169 2622 89
170 7006 85
171 9020 93
171 3169 67
171 4738 10
171 5242 63
172 8151 33
173 2282 66
173 9804 86
174 7274 70
174 9351 33
174 6154 85
175 4267 74
175 5891 78
176 3303 92
177 2125 83
177 8165 100
178 7169 68
179 5957 76
179 678 23
179 6463 54
180 5832 97
181 9283 34
181 1541 23
181 2331 64
182 9280 24
183 5874 52
183 6062 13
184 2330 28
185 6097 24
185 992 95
185 1660 13
186 4236 26
186 2026 41
186 9281 86
187 4905 58
188 9748 17
188 755 13
188 5939 8
189 3877 74
189 2175 26
189 2593 44
190 6646 48
190 559 68
191 6711 85
191 1133 18
192 8670 87
192 1929 5
193 6040 61
193 948 78
194 6808 71
194 4016 70
194 2597 11
195 5225 19
195 8597 62
196 6807 87
196 1500 53
197 7190 49
198 6871 27
199 8973 28
200 1041 32
200 6801 47
200 2789 25
201 3430 95
202 2137 7
202 1807 12
203 6186 24
204 9946 30
204 6623 99
205 7198 5
205 6778 70
205 4283 58
205 3541 3
206 9784 22
206 7487 23
206 1976 55
206 606 55
207 9162 42
207 1409 93
208 6834 78
208 1277 47
209 1371 37
209 8643 24
210 8967 84
210 2471 52
210 1254 36
211 7447 15
211 958 53
211 7905 38
211 1575 84
212 8085 57
213 1130 17
213 8493 11
213 4930 45
214 8195 1
214 901 65
215 7897 8
215 8080 71
216 1021 3
217 8993 39
217 8210 25
217 4791 50
218 813 42
218 9760 56
219 3603 62
220 5092 89
221 1953 32
221 1533 87
222 7760 25
222 9343 89
223 8828 60
224 5942 43
224 5798 68
224 4173 96
225 9236 48
225 6797 59
225 3141 15
226 5495 75
226 2224 30
226 1244 28
226 2540 2
227 4064 59
227 3047 24
228 2373 41
229 3626 90
229 3352 67
229 3914 18
230 1385 30
230 9439 61
231 5147 60
231 793 56
232 7344 16
233 1365 32
233 5353 90
233 1763 24
233 3869 4
233 6194 6
234 1677 68
234 7858 90
235 6370 89
236 6406 18
237 1839 18
237 4555 18
238 7080 45
239 2564 31
239 693 75
240 508 14
240 9550 75
241 3812 64
242 6263 27
243 8156 89
243 5145 36
243 5229 94
244 465 27
244 4466 95
245 920 27
246 6821 69
246 5691 44
246 8031 1
247 2040 8
247 556 78
247 9293 18
247 2819 75
248 9180 65
249 4885 32
249 4914 91
250 3998 42
250 6831 41
251 6567 33
251 3885 44
252 8659 32
252 8106 89
253 2795 59
254 6638 34
254 3790 53
254 1091 7
254 7453 58
254 5761 8
255 9343 5
255 4216 87
255 5125 75
255 9930 41
256 8536 52
257 7669 42
258 4357 49
258 1742 54
259 6445 40
259 8090 13
260 4837 10
261 4914 63
261 9637 92
262 9211 77
262 6298 61
263 8358 56
263 6350 49
264 3667 59
265 3766 26
266 9002 17
267 7051 60
267 4505 81
267 1828 95
267 6617 63
268 8869 41
268 9035 93
269 9071 44
269 8784 79
270 2897 45
270 4540 52
271 5503 66
271 7988 30
272 6907 34
272 2569 85
273 4195 68
273 5248 62
274 3327 98
275 1533 55
275 5625 71
276 2931 73
276 7575 76
277 3341 96
277 9140 88
277 3508 24
278 8987 96
278 3903 78
279 9323 92
279 6655 37
280 9935 28
280 8489 99
281 780 35
282 7484 68
283 6491 36
285 2031 53
285 7772 12
286 4232 52
286 7584 3
287 5633 84
287 7709 73
288 6557 27
289 4995 58
289 2993 84
290 6125 53
290 9035 64
290 822 65
291 5441 53
291 4199 70
291 5087 27
292 1234 38
292 6501 79
293 6374 96
293 561 87
293 4871 11
294 4846 31
294 8891 47
295 6930 12
295 7373 66
296 1266 24
296 2801 86
297 3642 2
297 1798 23
298 9898 1
298 2476 15
298 2446 49
298 7960 61
298 1936 71
299 1925 61
299 1841 55
300 9003 40
301 8766 51
302 7645 72
302 5798 46
303 5383 17
303 5042 56
304 1167 76
304 9206 81
305 1886 73
305 3675 90
306 3132 97
307 9842 71
308 7184 74
308 3720 15
308 9491 77
309 8506 64
310 6697 56
311 4647 89
312 3218 34
312 6014 56
313 2107 87
313 2499 1
314 3152 59
314 3586 89
314 508 82
315 7080 6
316 8220 86
316 6965 61
316 5683 19
317 9752 99
317 4770 96
318 4018 52
319 6600 35
320 402 36
321 7222 36
321 3475 27
322 1179 58
322 9790 2
323 9877 7
323 3639 13
324 5003 9
325 1348 93
325 4494 94
326 1078 19
326 4213 58
327 8293 100
327 7196 5
328 9045 47
329 2259 13
329 8769 60
329 7768 96
330 1979 59
330 8394 52
331 2308 59
331 4846 9
332 5865 74
332 7349 1
332 9068 71
333 472 43
333 5116 32
334 1470 1
334 5832 19
335 8981 9
336 8022 13
336 6652 12
337 1366 75
337 6542 49
338 9123 66
339 8824 79
340 5070 87
340 1283 78
340 8490 45
341 4089 52
341 3835 47
342 2039 32
342 1275 6
342 1781 80
342 2417 29
342 7828 10
343 3709 49
343 9046 85
343 9241 88
344 8719 67
345 2541 47
345 4509 79
346 6612 95
347 7544 73
347 9623 36
348 3297 75
349 5434 81
349 7903 78
350 7182 21
350 2297 11
351 7818 66
352 7631 22
353 9827 79
353 2018 26
353 719 12
354 8644 100
354 7903 69
355 5235 42
355 2316 84
355 2522 12
356 3986 96
357 8582 25
357 6772 56
357 6840 53
358 9746 67
359 4268 74
359 8119 54
360 5268 41
360 6134 30
360 5720 57
361 2816 74
361 8591 55
362 6013 17
362 623 26
362 2827 44
362 870 21
363 825 80
363 872 62
364 4716 64
365 9619 95
365 2534 2
365 9531 93
365 8145 56
365 8480 92
366 4287 83
366 1743 84
366 8385 14
367 1288 38
367 3729 68
368 4744 19
368 2077 16
368 5221 25
369 2160 48
369 7011 60
370 2936 34
370 8355 27
370 8260 1
371 3547 15
372 6275 10
372 2878 6
372 6237 46
373 7505 84
374 939 77
374 4396 14
374 3466 51
375 8635 36
375 3864 85
375 3363 13
375 750 43
375 6946 67
376 8957 5
376 715 5
376 2642 65
377 5592 24
377 7812 80
378 4486 76
378 8534 98
378 2215 50
379 2605 43
380 6057 88
380 4993 74
380 2948 60
380 6583 6
381 5907 93
381 9646 22
381 3314 23
382 2867 65
382 1748 53
383 1660 55
383 3537 90
384 8626 9
384 3099 66
385 3339 54
385 3082 42
386 4049 14
386 8974 25
387 8031 94
387 6183 29
388 4607 66
388 4307 69
388 7426 66
388 6695 86
388 409 73
389 4697 69
389 1730 64
390 8883 87
391 5267 47
392 4839 48
392 3809 83
393 8811 4
393 7329 2
394 6415 27
395 1651 69
396 8461 78
396 6265 12
396 2981 37
396 3649 97
397 4288 100
398 4086 99
399 2883 50
400 4184 13
400 8969 28
401 3295 60
401 9791 7
402 9929 53
402 7102 70
402 2954 79
402 913 97
403 9285 84
404 4849 37
404 6673 40
404 8548 26
405 9354 90
405 7032 53
405 5696 34
406 2521 95
407 3673 45
407 832 93
408 535 56
408 5023 20
409 6894 22
410 8371 66
411 763 35
412 3567 1
412 888 24
412 962 86
412 2573 6
413 1607 81
413 613 12
414 3104 38
415 1710 93
415 1159 71
415 8928 11
416 9621 62
416 9382 61
416 3674 87
416 3028 61
416 4631 2
417 9640 94
417 4552 90
418 1276 77
418 5883 74
419 9148 80
419 9499 4
420 5205 72
420 722 45
421 5994 94
421 1010 86
422 2131 1
422 5411 9
422 5616 46
422 9690 1
423 9232 64
423 1831 51
424 1766 63
424 1118 24
425 8326 85
425 8103 90
425 9816 30
426 8410 36
427 7151 64
427 9644 75
427 2444 21
428 3747 57
428 793 44
428 2234 39
428 5902 52
429 3116 93
429 9660 83
430 8898 53
430 1654 4
431 5470 81
431 1084 54
432 6854 90
432 7859 66
433 8333 95
433 4695 29
434 8875 17
435 9674 75
435 5053 40
435 1060 25
436 1585 16
437 6708 99
438 7230 41
439 2614 51
440 9198 63
441 3110 93
442 806 1
443 6832 82
443 4834 33
443 4112 61
443 8664 24
444 2888 10
444 904 43
444 6780 8
444 9578 35
445 7410 95
445 4102 30
446 3534 79
447 6047 37
447 4824 53
448 6116 94
449 5498 82
450 453 64
451 5898 82
452 4520 91
452 7269 89
453 8389 49
453 1978 60
454 8506 28
454 889 21
455 1406 71
456 4134 39
456 590 17
456 1251 88
456 931 65
457 7019 84
457 9656 35
457 2692 90
458 6260 25
458 5153 90
459 7363 56
460 527 94
460 955 39
461 7427 20
462 4116 14
462 7423 99
463 7389 51
464 2513 28
465 1172 28
465 9024 85
466 1609 82
467 715 42
468 2412 65
468 4482 27
469 2320 87
470 1074 75
470 1653 5
470 5385 52
471 6409 42
472 6045 25
473 8610 21
473 999 72
473 8646 34
474 716 73
475 9580 46
475 6477 33
476 611 90
477 2932 42
477 4974 46
478 6905 7
478 4774 34
478 8300 6
479 3349 3
479 7152 77
480 5729 1
480 1220 5
480 3304 3
480 6368 66
481 5288 65
482 3411 79
482 639 59
482 2451 78
483 1362 17
484 7741 59
485 3278 51
486 6250 94
486 5941 71
486 7517 14
486 9204 78
487 1190 91
487 3548 5
488 3862 42
488 9630 79
488 9972 33
489 4726 85
490 775 95
490 2501 53
491 3478 25
492 4218 25
492 3471 78
492 1940 50
493 4158 74
493 3116 62
493 6606 64
494 7513 61
494 649 1
495 7094 87
496 9049 58
497 1485 95
498 7150 93
499 3151 83
499 2736 34
499 7710 93
500 8394 47
500 3584 75
500 9535 9
501 4599 58
501 5711 84
501 4871 24
501 969 51
501 4794 21
502 9983 68
502 2481 79
502 5795 30
503 1046 69
503 3025 74
503 8655 86
503 4492 13
504 2894 25
504 8100 14
504 7340 47
504 4163 60
504 929 37
505 4293 90
505 6811 27
506 8668 43
506 1541 85
506 3488 99
507 2028 84
507 3076 100
508 610 93
508 5597 94
508 6888 58
509 3727 19
509 2778 5
509 3144 40
509 1445 89
510 2089 21
510 878 27
511 5844 42
512 5148 43
512 8519 40
512 3310 59
513 9416 45
513 9815 91
514 1182 37
515 7389 95
515 1553 38
515 4737 38
517 4161 94
518 1992 13
518 6039 3
518 5639 31
518 2954 36
519 8901 9
519 2306 39
519 9484 4
520 1520 26
520 4382 34
521 5845 29
521 3939 79
521 1498 57
521 1010 33
522 5482 71
523 6589 10
524 4408 13
524 1550 21
524 5263 33
524 5915 61
525 4733 27
525 955 64
525 4730 3
526 9057 94
526 3441 53
526 6441 67
526 8629 84
527 8611 27
527 6535 58
527 9561 11
527 2601 98
528 1117 83
529 1621 39
530 4475 98
530 1889 49
531 6573 81
532 3082 71
533 7439 59
533 2649 56
533 2793 79
534 6103 71
534 2505 79
535 2762 70
536 3610 73
537 5232 13
537 9831 39
537 6281 57
538 9012 59
538 1897 83
538 5057 85
539 7063 37
540 4299 87
541 4856 87
542 8755 62
543 6966 43
543 1581 56
544 8845 65
544 1257 34
544 6191 33
544 4865 48
545 5315 14
545 4552 85
546 1092 19
547 8789 42
547 1358 8
548 1758 28
548 3122 11
548 8538 53
549 5826 74
550 919 39
551 6256 13
551 823 38
551 7300 56
552 7617 90
552 6648 1
552 2807 90
553 6373 17
553 3222 47
554 6286 14
554 4827 22
555 3270 31
555 4802 61
557 6747 75
557 2212 91
558 8848 50
559 3876 55
559 1513 53
559 6240 73
559 9477 12
560 3519 54
560 632 62
560 3798 37
560 2599 56
561 6220 60
562 9809 39
562 6273 72
562 2668 7
563 3444 11
564 6113 38
564 8472 14
564 3738 20
565 3977 32
565 1613 98
565 6220 17
566 2454 71
566 2503 22
567 4360 33
567 7517 71
568 5190 47
569 8325 99
570 770 63
570 2449 58
571 9719 39
571 7589 9
571 6438 39
572 9963 44
572 5307 52
572 2071 26
573 6544 6
573 5096 75
573 2466 1
573 9335 5
574 3785 98
574 9166 26
574 4612 10
575 5329 10
576 8977 39
576 5580 84
576 7949 56
577 8467 83
577 8062 51
577 5605 30
577 3322 81
578 743 59
579 4268 91
579 625 87
580 8173 75
580 2907 94
580 8877 93
580 8413 13
581 8369 35
581 9157 16
581 1256 95
582 5466 84
582 2943 70
583 1916 83
583 1871 34
583 8115 54
584 1596 72
584 9492 75
585 1053 10
585 7263 11
586 4437 76
586 3841 76
586 6728 24
586 4562 4
587 5028 11
587 2085 27
588 4206 71
588 2350 81
589 6643 100
589 2177 9
589 4403 61
589 5550 80
590 2178 1
591 3085 21
591 6274 96
591 616 8
592 4417 67
592 6390 88
593 5851 75
594 8294 25
594 2708 16
595 4196 86
595 3626 18
596 9852 14
596 5836 99
596 6341 55
597 8196 11
597 6206 90
597 3984 70
598 9462 16
599 4985 70
599 3124 18
600 6996 29
600 9902 51
601 8520 61
602 8680 10
602 7948 88
602 6754 94
603 4090 99
604 6422 95
605 3763 20
605 3181 95
605 8941 27
605 5390 78
606 7879 18
606 4276 66
607 1591 48
607 4380 86
607 5543 36
608 6145 62
608 8089 84
608 9850 94
609 3593 65
610 1483 26
611 9591 36
611 7498 86
611 8778 93
612 1123 89
613 8605 8
613 5008 85
613 7523 38
614 2623 68
615 5181 100
615 5442 5
616 8243 43
616 4880 61
616 3608 99
617 660 41
617 3832 81
617 3216 89
618 8609 36
619 7821 43
619 8068 68
620 9046 88
621 8192 70
622 5082 50
624 3696 18
624 2441 73
625 5144 39
625 7955 2
625 1587 26
625 5366 43
625 5473 48
626 3826 11
626 6071 79
627 5945 91
628 8225 45
628 6904 46
628 1501 66
629 7174 10
630 9721 72
630 5670 36
631 9152 32
631 9491 46
631 6641 42
632 6331 95
632 3595 55
633 673 77
633 6647 87
634 2230 22
634 2804 9
635 8240 83
636 4782 100
636 4318 10
637 5165 99
638 3772 62
638 8723 70
639 1405 30
639 4845 79
640 656 70
640 5363 92
640 7148 36
640 1167 65
641 1664 37
641 7553 24
642 2737 90
642 7814 27
642 2512 86
643 9756 6
643 6912 52
644 6567 2
645 1219 43
645 4396 13
646 6782 76
647 6395 79
647 2363 29
647 2043 51
648 1791 10
648 8200 50
649 6187 74
649 6695 70
649 5392 74
650 9969 83
651 4561 100
651 2114 68
652 7891 81
653 9668 65
653 4303 15
653 9744 27
653 3828 58
653 3011 85
654 1768 89
655 1797 58
655 9399 39
655 9450 81
657 4861 37
657 6820 77
658 3309 3
659 3315 81
659 3673 11
660 9991 46
660 5400 48
660 1294 22
660 8233 88
660 7666 70
660 982 60
661 9527 24
661 7618 81
661 4764 99
662 4650 86
662 9988 30
663 7010 23
663 7891 1
663 9773 12
664 9574 82
664 4110 82
665 5170 34
666 9978 85
666 7649 30
666 6986 5
666 9202 18
666 5756 41
667 8303 48
667 3196 79
668 4600 85
669 2945 53
670 5921 22
670 1679 83
671 6669 35
671 1975 55
672 7755 22
672 1524 79
673 3570 38
674 4172 22
674 6162 59
674 6290 78
675 5769 27
675 8946 38
675 8600 89
676 5975 77
676 8934 56
676 6795 73
677 3052 48
678 1209 75
678 6918 44
679 7599 77
679 8962 85
679 8585 1
680 3281 41
680 9627 49
681 9259 41
681 1821 33
681 8114 88
682 8572 4
682 5621 56
683 3697 98
683 3886 16
684 5348 48
684 2714 97
685 9340 77
685 5750 36
685 6167 2
686 4140 21
687 6929 85
687 8163 15
688 2873 12
688 3069 75
689 5590 6
689 6769 99
690 4418 43
690 7936 74
691 9412 33
691 3287 3
692 5004 46
693 8237 14
693 2195 9
693 1920 27
693 786 3
694 1669 78
694 8633 67
695 7696 78
696 8124 12
696 3148 55
696 6321 40
697 4215 38
697 4129 28
697 4009 47
698 7505 70
698 8980 10
699 1859 48
700 7078 27
701 5124 79
701 5450 11
702 8307 67
702 7380 2
702 5154 70
702 5601 18
702 1711 89
703 8087 84
703 7709 57
704 2607 86
705 4146 19
705 4418 92
706 2207 60
707 2678 20
707 8019 63
707 7575 69
708 7722 88
708 9829 63
709 795 72
709 7719 17
710 8429 70
710 9955 2
711 6136 75
712 7957 58
713 4145 39
713 4159 42
714 5316 75
714 4852 48
715 9488 55
716 2315 9
717 2775 43
717 2433 34
718 6121 47
719 5247 82
719 6011 48
719 3045 62
720 3289 54
721 8045 88
722 3262 43
723 3605 97
723 6215 57
724 3609 90
724 1474 49
725 5128 2
725 4882 7
726 4971 32
727 1051 19
728 7702 32
728 1517 22
729 6859 63
729 1069 91
729 6335 66
730 4658 2
730 4877 78
730 8092 43
731 6219 38
731 5788 76
731 5309 47
732 4431 41
732 1145 63
733 6781 21
734 4313 32
735 6063 47
736 9566 8
736 6142 90
736 6157 36
737 5627 91
738 5685 80
738 1183 97
739 5826 2
739 3750 15
740 7521 72
740 7509 54
741 6080 7
742 5421 82
742 3223 94
743 5171 63
744 9652 70
744 859 14
745 3808 12
746 8897 40
746 914 3
747 3025 56
748 2056 43
748 9743 41
749 5912 11
749 6731 5
750 3388 66
751 2389 29
752 5521 62
753 7295 10
753 2372 39
753 763 58
753 2171 86
753 9210 48
753 2373 67
754 8420 41
755 6188 23
756 7315 2
756 5452 19
756 1827 57
756 7351 25
756 8756 49
757 4313 21
758 7704 85
758 8542 11
759 1454 61
759 2612 83
760 2678 90
761 7313 85
761 7846 62
762 6220 91
762 5896 96
762 6233 11
764 5686 37
764 4590 61
765 8202 57
765 5113 49
765 2004 60
765 4093 2
765 8206 44
766 787 59
767 6205 26
767 9479 12
768 3820 100
768 1914 56
769 7237 24
769 8956 11
769 3716 16
769 9693 97
769 1663 95
770 7836 100
771 8933 6
772 8299 38
772 5695 63
773 4805 53
773 4171 97
774 8830 26
774 4102 18
775 7336 59
776 7020 37
777 5301 32
777 2945 80
778 9503 13
778 8301 90
778 3509 44
779 8881 36
779 3774 16
779 922 14
780 6661 51
781 5935 8
781 2320 86
781 7316 4
781 5974 42
782 4302 66
783 9617 46
783 3731 35
783 1848 64
783 2964 24
783 1232 54
784 8773 80
784 3052 81
785 8450 82
785 1404 16
785 7619 11
786 6563 24
786 4554 9
786 5690 10
787 3027 23
787 3528 29
788 3564 1
789 8455 10
790 3139 27
790 2969 46
790 2235 40
790 3012 16
791 7451 77
791 2788 92
792 3130 22
793 9840 11
793 8666 53
793 4829 3
794 6209 87
794 6167 45
795 1300 51
796 5949 35
796 4656 12
797 2101 98
798 3075 96
799 5237 45
799 8118 32
799 7796 15
800 6099 56
800 8974 98
801 8208 27
801 5826 77
802 9097 42
802 4899 37
802 8541 80
803 5252 27
803 8195 10
804 7085 54
805 8519 63
806 7665 77
806 8767 53
807 1044 13
807 9704 47
807 2852 69
808 8728 60
809 3559 8
810 6378 73
810 3331 32
810 1245 12
810 2473 41
810 8979 99
811 1736 76
811 4480 51
812 7689 84
813 9842 93
814 9137 90
815 4977 88
815 1170 13
816 4160 9
816 3171 89
816 3292 54
817 7354 31
817 2578 74
818 5529 77
818 3721 100
819 9625 92
819 5099 2
820 5867 57
820 2668 95
821 7004 25
821 4425 49
821 2044 45
821 5005 24
822 4366 71
824 2502 1
824 8159 12
825 8136 89
825 1962 10
825 3573 3
826 3026 11
827 9040 87
827 9643 15
828 3410 87
828 6430 55
829 843 45
829 9238 21
829 6134 20
830 1109 3
830 5859 29
831 5458 41
831 7653 34
831 6770 56
832 4309 87
832 2572 37
832 9768 58
833 3718 13
833 2351 26
834 8822 23
834 4894 3
834 7789 80
834 8763 86
835 9166 24
836 6773 31
836 1463 12
836 8334 17
837 2297 9
837 7050 53
838 8922 54
838 6534 56
838 9826 33
839 1957 9
839 4714 27
839 978 3
840 6428 30
840 8897 8
841 5987 36
842 3133 50
842 2139 85
842 1732 98
842 2841 58
843 9600 84
844 3485 31
844 4612 15
844 8171 81
845 8353 65
845 8406 39
845 1833 58
846 9595 26
846 1722 13
846 5800 72
847 2505 71
847 5027 99
848 3942 34
849 1414 62
850 7903 52
850 9217 64
850 1658 12
851 3872 97
851 8975 1
851 6170 93
852 5488 20
853 6837 50
854 3971 1
854 8821 11
855 7214 71
855 7167 65
856 3282 96
857 5870 71
857 2552 65
858 5024 29
858 7339 95
858 5851 81
859 7252 73
859 6035 35
860 8306 93
860 8492 77
861 8151 75
862 5856 10
862 2694 2
863 9759 23
863 3735 54
863 5538 78
863 1325 55
864 3427 56
864 1626 18
864 3469 54
865 9051 60
866 2524 66
867 8594 29
867 4648 76
867 3190 62
867 873 8
867 5690 66
868 1862 85
868 3390 8
869 2699 90
869 3379 1
870 5404 37
870 2267 77
870 1449 83
871 7605 93
871 9732 88
872 3456 45
873 3751 97
873 1519 92
873 5109 54
874 4159 16
874 1998 86
875 5935 41
876 3033 33
876 3556 20
877 5226 15
878 7260 54
878 2683 92
879 7067 27
880 3276 18
880 5442 32
880 2332 73
881 8682 36
881 6017 50
882 2080 40
882 3495 29
883 1078 50
883 1310 92
884 5244 95
884 1032 69
884 5153 28
884 5485 69
885 5991 14
885 7360 14
885 9772 77
885 2293 68
886 6994 36
886 2352 37
887 1344 13
888 2878 13
889 4063 82
890 1225 17
891 6992 14
891 7448 29
891 3794 19
892 6599 86
893 6477 79
894 9974 21
895 9192 29
895 5321 69
895 1490 76
895 1225 66
896 9337 97
896 4642 58
897 1633 33
897 9201 28
898 7413 16
898 7880 77
899 3678 88
899 2468 35
899 9216 53
900 6800 78
900 3583 4
901 1311 88
901 1649 19
901 7880 69
901 8548 26
902 5444 62
902 6935 34
902 3963 53
903 1497 35
905 6136 58
905 4329 21
906 1837 16
907 2950 23
907 8095 58
907 5984 40
908 6794 28
909 4434 42
910 9090 64
911 6158 55
912 7473 30
912 6178 1
913 5694 51
913 1356 37
914 5548 66
914 926 95
915 3184 48
916 5379 14
916 6238 30
916 1725 28
916 5778 66
917 7805 78
918 7175 12
918 4904 85
918 7393 36
919 5868 93
919 4442 33
919 5221 63
920 3208 100
921 4917 57
921 4258 69
921 6124 60
922 8862 69
923 1469 96
923 7427 93
924 1694 87
925 5637 13
925 4379 25
925 3659 75
926 6518 49
926 2904 27
927 4575 63
927 2382 80
928 8327 18
928 5964 67
929 4611 15
929 9290 64
930 9593 30
930 8505 58
931 7487 71
932 9271 64
932 8290 5
932 5572 42
933 9181 4
933 5008 74
934 6850 2
934 7832 3
934 9785 40
935 3363 70
935 5525 53
936 7584 64
938 8891 61
938 1149 11
939 5654 40
939 4627 17
940 1123 100
940 3386 37
941 8215 23
942 6422 39
942 6763 70
942 7974 87
943 8713 44
943 9525 90
943 1713 45
943 8748 4
944 1649 84
945 9940 2
945 8089 94
945 1841 62
945 5991 48
946 2886 34
946 2623 65
946 4326 22
947 5010 62
948 6851 87
948 1374 59
949 2207 90
950 3417 10
950 5072 76
951 3508 99
951 8098 6
952 7270 43
953 1853 28
953 3058 21
953 5972 95
954 7282 89
954 6450 1
954 8948 16
955 1950 28
955 6783 80
955 5855 6
956 4656 89
957 8788 27
957 4673 28
957 8146 51
958 2866 4
959 9182 55
959 2171 95
960 4734 38
961 1503 23
961 2512 80
961 6119 72
962 5979 92
