1000 2000
237 451 3
237 560 64
238 624 9
238 541 60
238 979 34
238 988 53
238 749 36
239 325 49
239 575 47
239 288 22
239 878 14
240 571 1
240 606 92
240 245 21
240 749 83
240 735 72
241 837 71
241 947 88
242 615 22
242 801 7
242 463 55
243 895 97
243 479 87
243 950 89
244 727 87
245 487 53
246 264 6
246 495 67
246 324 93
247 1000 36
247 747 64
247 979 26
247 907 93
248 584 30
248 448 84
249 401 45
249 951 87
249 469 83
250 284 98
251 658 54
252 308 12
252 754 40
252 999 67
252 260 95
252 997 33
252 351 24
253 377 95
254 258 61
254 419 33
254 863 83
255 379 18
256 917 14
256 257 47
256 424 14
257 938 99
257 701 17
257 740 3
258 838 51
259 725 63
260 908 67
260 793 25
260 473 98
261 692 76
261 866 33
261 325 23
262 402 61
262 863 8
262 861 90
262 953 6
263 984 65
263 330 21
263 521 84
264 693 42
264 470 19
264 460 35
264 538 16
264 606 18
264 511 13
265 946 32
265 411 9
265 487 13
266 593 10
266 716 26
266 280 49
266 285 59
267 677 92
267 974 38
267 413 91
267 924 37
268 434 87
269 955 9
269 872 25
269 898 99
270 762 80
271 508 77
271 640 64
272 855 53
272 616 28
272 675 75
273 418 76
273 782 1
273 855 55
273 790 38
274 524 50
274 560 47
275 594 39
276 962 79
276 993 31
277 773 10
277 578 32
277 340 63
277 590 18
278 433 26
279 343 90
279 472 75
280 467 90
280 978 87
280 502 70
281 294 68
281 494 16
282 868 34
282 839 92
283 846 77
283 427 32
284 474 75
285 364 93
285 759 18
285 573 79
285 893 77
285 906 53
286 992 100
286 298 55
286 345 57
287 535 28
287 521 90
287 825 30
288 371 96
288 799 69
288 691 51
288 727 4
288 908 62
289 862 91
289 514 34
289 958 32
290 416 10
291 932 2
291 530 36
291 653 31
291 961 23
292 305 2
292 774 24
293 672 72
293 579 32
294 866 100
294 497 77
294 605 75
294 818 39
294 647 71
295 999 37
295 690 12
296 736 96
296 395 19
296 344 57
296 841 13
296 308 39
296 645 25
297 915 81
297 314 29
297 330 59
297 559 51
299 363 22
299 576 17
299 543 19
300 620 39
300 423 36
301 856 21
301 968 53
301 686 82
301 949 8
301 425 43
302 815 25
302 377 1
303 626 59
304 647 46
304 471 74
304 391 99
305 791 30
305 877 40
305 490 40
306 835 89
306 571 33
306 993 45
306 786 9
307 722 85
307 883 79
308 704 42
308 645 65
309 567 74
309 878 31
310 529 92
310 737 1
311 367 13
311 426 98
311 484 23
311 839 43
311 958 46
312 637 30
312 473 30
312 855 33
313 498 25
313 756 100
313 833 38
314 390 7
314 378 94
315 655 72
316 615 75
316 539 64
317 560 95
317 941 58
318 996 85
318 854 62
318 761 21
319 931 18
319 533 28
320 621 55
320 489 87
320 743 74
321 674 80
321 570 13
322 550 40
322 353 100
322 502 96
322 330 50
322 855 11
323 452 96
323 413 11
323 601 35
324 957 65
325 819 2
325 453 53
326 436 21
326 989 15
327 541 83
327 516 94
328 783 85
329 516 13
329 333 47
329 848 72
329 376 18
330 992 91
330 492 4
331 875 31
331 590 70
332 376 50
333 518 70
333 642 75
334 819 35
335 456 3
336 752 55
336 755 41
337 907 90
338 756 25
339 353 57
339 445 9
339 877 89
339 609 1
339 367 11
339 639 83
340 777 46
340 866 58
340 360 42
341 479 75
342 943 15
342 694 3
342 732 6
343 445 14
343 983 56
344 992 8
344 956 2
344 658 96
344 352 24
344 498 34
345 627 21
345 598 32
346 526 45
346 672 53
346 823 59
346 799 36
346 965 3
346 740 25
347 742 52
347 468 79
347 993 17
348 767 30
348 485 15
349 635 73
349 757 38
349 887 5
349 979 59
350 609 18
350 544 29
350 812 44
351 864 53
352 994 84
353 728 47
354 709 52
354 688 24
355 827 45
355 412 16
355 910 2
356 964 7
356 902 47
356 491 64
356 834 84
357 877 78
358 923 74
358 569 60
358 980 20
359 988 84
359 959 4
359 879 36
360 866 93
360 957 82
360 967 22
361 583 38
361 535 19
362 561 24
362 538 9
363 536 36
363 583 26
363 755 7
363 581 51
364 752 69
364 561 3
365 464 97
365 550 47
365 432 20
366 492 95
366 668 96
366 449 65
366 374 72
367 540 19
368 746 52
369 877 59
369 572 11
369 703 86
370 802 22
370 598 72
371 899 11
372 898 74
373 562 65
373 458 100
373 480 70
374 904 97
374 403 84
374 865 79
375 490 86
375 767 31
376 922 67
376 560 36
376 491 19
377 746 77
378 642 97
378 949 74
379 697 62
379 573 24
379 734 40
379 996 56
380 520 71
380 530 11
380 702 41
381 538 33
381 896 4
381 628 27
381 602 21
382 563 40
382 971 100
383 658 42
383 414 72
384 625 18
385 970 61
385 477 32
385 661 33
386 859 68
386 717 26
386 554 61
386 938 71
386 876 87
387 465 57
387 956 71
387 685 26
387 918 93
387 689 1
388 879 24
388 449 76
389 694 74
389 714 30
389 669 65
390 752 27
391 943 82
391 699 93
392 887 36
392 789 96
393 700 59
393 718 85
393 817 55
393 669 44
395 772 30
396 486 80
396 999 89
396 765 93
396 831 71
396 788 65
397 746 88
397 708 26
397 883 29
398 515 83
399 643 11
399 788 16
399 581 45
399 901 43
399 493 55
400 586 83
401 519 3
401 404 80
402 464 62
402 958 43
404 870 28
404 777 53
404 746 16
404 997 66
405 528 99
405 646 21
405 745 86
405 973 73
405 998 73
406 656 12
406 812 22
406 458 86
406 588 32
406 686 47
406 870 94
406 723 75
406 747 45
407 752 13
408 896 37
408 971 3
408 725 13
409 712 2
409 747 59
411 551 54
411 456 35
411 761 2
411 949 51
411 819 43
412 459 27
412 526 2
412 512 89
413 492 23
413 766 12
413 541 55
413 759 35
413 496 77
414 456 12
414 681 61
414 820 1
415 844 55
416 604 86
416 828 51
417 754 89
417 419 29
417 846 88
419 942 97
420 689 89
420 631 65
420 955 23
420 530 82
421 641 72
422 555 65
422 600 8
422 994 75
423 903 42
423 919 63
423 612 93
423 583 53
424 797 6
424 835 44
424 499 82
425 644 26
425 584 35
426 780 56
426 990 79
426 784 81
427 769 39
427 445 10
427 489 23
427 869 58
427 437 90
427 702 100
427 903 28
428 731 72
428 962 53
428 547 75
429 831 34
429 966 11
429 473 80
429 899 3
431 905 83
431 575 100
431 688 28
431 989 79
431 441 16
432 457 34
433 706 15
433 904 86
433 879 54
433 482 12
433 835 75
434 654 100
435 995 42
435 884 14
435 831 12
435 913 34
436 881 71
437 738 40
439 893 32
439 918 9
439 562 28
440 640 60
440 580 25
441 887 18
442 944 83
442 488 21
442 960 95
442 981 67
442 749 38
442 702 87
442 518 14
443 497 90
443 565 73
444 765 42
445 723 49
446 644 22
446 531 19
446 508 55
447 651 51
447 635 35
447 978 93
447 451 63
447 507 65
448 703 99
448 615 54
448 765 3
449 474 75
449 991 15
449 957 87
450 867 23
450 976 61
450 541 58
451 902 77
451 842 73
453 625 8
454 702 87
454 887 49
454 754 26
454 593 71
455 767 57
455 757 47
456 528 52
457 965 10
457 947 77
458 884 27
460 772 14
461 907 65
461 845 94
462 858 32
462 790 83
462 664 91
462 464 26
462 849 7
462 502 80
462 612 17
463 547 99
463 873 69
463 746 40
464 836 3
464 508 13
465 619 95
465 653 59
467 708 39
467 494 91
468 683 73
468 538 96
468 521 49
468 956 96
469 500 9
470 621 38
470 504 81
472 659 80
472 496 86
473 847 99
473 942 51
473 735 68
473 845 88
474 678 22
475 831 86
476 591 25
476 673 50
476 987 76
477 865 83
477 792 84
477 675 29
478 675 5
479 676 57
479 523 57
479 774 26
479 686 77
480 907 54
480 720 6
480 974 85
481 691 32
481 519 97
482 918 55
482 618 36
483 564 96
484 912 47
484 953 62
484 524 1
485 901 2
485 720 75
485 688 35
486 822 8
487 518 85
487 859 98
488 668 85
488 782 34
489 820 33
489 504 14
489 737 28
490 768 18
490 854 72
490 908 27
490 691 33
490 812 24
491 973 23
491 734 37
491 798 29
493 933 24
493 826 85
494 792 79
496 833 72
497 689 88
498 699 64
499 829 75
499 911 81
499 694 83
500 867 48
500 608 41
501 636 9
501 837 28
502 610 70
502 779 99
502 960 68
502 838 80
503 506 68
503 610 57
504 614 11
504 998 81
505 536 88
505 819 79
505 688 53
506 792 41
507 838 33
507 898 31
507 678 79
508 990 32
509 907 77
509 553 20
509 615 47
511 761 1
511 878 46
511 521 52
512 747 96
513 549 42
513 868 97
514 978 70
514 869 49
514 618 73
514 739 88
514 531 32
515 749 75
515 943 25
515 908 93
517 528 63
517 872 86
517 672 23
519 557 66
520 653 12
520 529 39
520 619 41
520 812 93
520 752 20
521 839 83
521 793 2
522 1000 93
522 862 21
523 620 56
523 831 41
524 915 30
525 646 33
525 910 49
525 648 3
526 749 53
527 568 29
529 732 33
530 758 88
530 765 46
531 915 35
532 604 3
532 860 79
532 990 31
532 677 6
533 777 66
533 807 53
534 793 79
534 926 20
535 939 87
537 546 2
537 541 4
537 868 83
538 937 42
539 660 60
539 694 19
540 968 45
540 765 39
540 889 3
540 852 33
540 583 97
541 792 49
541 772 7
542 840 5
542 956 78
542 699 43
543 896 23
544 579 84
545 610 95
546 851 8
546 786 21
546 933 96
547 985 22
547 679 85
547 842 7
547 770 70
548 669 39
548 762 38
549 816 26
549 603 10
550 726 62
550 679 7
550 559 16
550 811 72
551 928 48
551 714 40
553 767 53
553 813 29
554 935 28
554 824 5
554 943 60
555 642 14
556 958 96
557 780 16
557 630 85
558 811 30
558 885 78
558 935 23
558 649 38
558 794 85
559 782 88
559 666 64
559 608 33
560 969 8
560 952 44
561 707 47
561 607 14
562 935 4
562 706 6
563 787 11
563 869 3
564 742 37
564 643 26
564 943 58
565 613 20
565 701 94
565 764 5
565 692 72
566 846 41
567 933 80
567 892 59
567 676 98
567 977 3
568 721 15
568 894 67
569 983 75
569 747 34
569 979 9
569 584 93
570 861 97
570 746 92
571 733 99
571 714 89
571 734 32
572 603 11
572 594 59
573 970 74
573 702 51
573 976 37
573 887 88
574 765 84
575 906 25
575 934 81
576 624 36
576 940 41
577 681 23
578 810 95
579 909 62
579 926 61
580 735 98
581 657 27
581 987 19
582 975 96
582 680 88
583 850 73
583 944 6
584 910 99
586 951 33
586 825 84
588 961 19
589 660 45
589 686 29
589 603 39
589 853 27
591 776 70
592 718 96
592 650 20
592 872 13
593 814 86
594 744 64
595 891 58
595 744 98
595 847 43
595 672 92
597 980 64
597 757 33
598 910 64
598 922 92
598 761 49
600 995 36
602 889 25
602 966 87
602 717 39
603 807 43
603 843 3
604 967 74
604 729 53
604 854 12
605 890 92
605 998 84
607 770 96
607 970 79
607 858 70
608 905 56
608 842 41
609 950 43
609 892 41
609 639 26
611 868 65
611 755 82
612 943 63
613 744 72
614 961 43
614 993 59
615 865 69
616 796 20
617 800 15
617 855 95
618 690 56
618 940 43
618 875 83
620 924 61
620 743 6
624 900 2
626 890 75
627 785 94
627 629 23
628 739 15
628 726 37
629 679 8
629 735 41
629 902 49
630 927 88
631 962 60
631 636 82
633 947 1
633 650 49
634 772 2
634 859 5
637 727 93
637 688 56
637 653 66
638 885 69
638 859 66
638 863 82
639 904 92
639 879 100
640 923 11
640 951 76
641 842 97
642 747 64
642 925 4
643 888 32
646 748 78
646 945 60
648 725 22
648 982 19
649 957 83
649 761 11
650 702 67
650 950 80
651 705 19
651 780 5
652 911 41
652 921 15
653 663 1
655 806 86
655 792 64
655 740 7
655 930 91
656 685 38
658 781 83
659 778 33
661 818 71
661 799 91
661 958 48
662 830 66
662 784 45
662 700 71
663 808 49
665 786 76
666 685 66
666 674 57
667 755 82
667 691 46
667 794 68
667 995 66
667 920 22
669 985 28
670 705 41
670 833 76
671 993 62
672 874 57
672 785 40
674 801 75
675 848 96
676 847 20
678 931 33
678 870 26
679 753 93
680 692 31
681 894 69
681 918 41
682 917 6
682 713 99
682 889 42
683 778 76
683 792 54
684 968 81
685 741 51
685 937 52
686 842 8
687 861 60
688 764 12
688 810 40
690 844 88
691 775 41
694 734 9
695 971 11
696 750 70
696 902 4
698 923 47
699 865 51
700 876 86
700 887 65
701 789 68
701 967 22
702 847 88
702 713 60
703 852 87
703 846 40
703 713 30
704 953 86
704 720 64
705 760 99
709 879 51
709 833 19
710 837 29
710 830 36
712 720 69
712 892 29
713 941 40
714 928 25
715 878 50
715 989 98
715 767 80
716 913 39
716 729 99
717 837 80
717 939 14
718 976 90
719 884 55
719 815 29
719 950 23
721 924 60
722 750 71
723 915 25
724 813 61
724 736 30
725 840 29
725 875 13
726 948 38
728 932 19
729 799 52
729 779 6
730 828 30
730 798 77
730 768 62
731 960 48
731 836 36
731 874 8
732 746 33
732 875 94
733 870 33
733 814 64
734 917 71
734 755 72
734 926 42
737 769 62
740 751 48
741 769 92
743 840 3
743 748 88
744 987 50
745 916 20
747 981 62
747 808 64
749 882 48
750 832 12
750 883 74
750 837 97
751 942 68
756 900 79
757 918 78
758 795 5
759 984 62
759 921 67
760 924 95
761 771 84
762 963 64
763 942 43
766 869 87
766 911 62
766 965 20
767 986 45
768 920 59
770 881 27
771 932 21
772 898 27
772 989 37
773 917 55
773 848 47
774 986 83
774 910 89
774 786 39
774 938 4
776 898 9
778 849 58
778 801 60
781 917 77
782 896 37
782 812 14
783 929 46
783 790 63
784 809 59
784 975 91
786 792 11
788 933 76
791 898 52
792 875 28
793 872 46
794 907 22
794 890 84
795 985 28
798 817 95
798 876 74
804 892 22
805 819 57
805 867 27
807 848 51
807 832 59
809 964 33
809 939 32
810 940 16
811 891 62
812 833 7
814 906 66
814 894 100
815 870 39
817 886 52
818 853 2
818 891 60
820 866 98
821 864 33
821 926 18
821 940 32
823 965 50
824 841 92
825 936 75
825 865 48
826 994 81
827 947 24
828 864 35
831 979 83
833 845 20
834 933 88
835 902 61
836 876 89
838 909 22
839 852 34
840 880 86
840 877 53
840 910 28
842 908 97
843 931 99
847 878 41
849 880 56
850 968 26
853 895 16
854 968 99
855 921 72
856 916 4
856 988 80
861 997 98
861 989 63
867 937 69
873 879 70
875 969 89
879 894 50
882 891 87
883 927 53
883 950 58
884 967 44
885 973 60
886 981 92
891 922 38
892 901 60
892 913 10
894 963 90
905 925 21
906 995 29
907 982 8
914 940 32
914 996 85
915 979 74
915 937 3
920 974 73
922 927 46
928 950 20
928 976 16
930 949 11
933 947 37
934 1000 51
936 981 38
939 977 29
941 989 2
950 968 40
954 955 7
960 993 59
961 962 7
968 971 10
