10000 12500
92 9727 27
92 6405 23
92 9529 65
93 497 75
93 9557 4
94 5409 95
94 7998 79
94 5159 54
95 1651 41
95 2518 82
95 6279 13
95 2484 44
96 9409 12
96 4619 60
96 2137 5
96 1211 78
96 5702 58
96 1485 100
97 4109 48
97 5995 45
97 9172 84
98 9551 41
98 9913 90
99 360 30
100 9161 92
101 9658 57
101 7664 87
102 6488 15
102 4518 68
102 3936 79
102 7407 20
103 9567 1
103 2699 27
103 4290 93
104 4189 6
104 1784 27
104 721 15
104 6289 81
105 7727 73
105 7126 67
106 5935 98
106 1156 39
106 9701 56
106 4418 19
107 7132 18
108 983 25
108 3566 17
109 5289 92
110 3131 9
111 6844 62
111 1158 65
111 8087 72
112 4106 44
112 9510 77
113 8664 84
113 9043 3
114 5333 76
115 8698 14
116 4016 84
117 9684 88
117 6990 30
118 2156 47
119 6724 29
120 2421 40
120 6099 91
121 8365 45
121 1072 49
121 5780 39
121 5400 66
122 2112 53
122 8157 100
122 9219 51
123 723 23
123 4727 25
124 6004 60
124 2494 28
124 3591 67
125 7107 93
126 8653 65
126 2674 14
126 2274 14
127 3133 76
127 3660 28
128 8143 90
128 7072 9
128 2968 51
128 2027 5
129 2994 7
129 2129 39
129 695 80
129 3112 49
130 276 53
130 1261 86
130 6213 39
131 4138 19
131 730 81
131 8921 67
131 5767 30
131 6135 60
132 4469 58
132 3738 45
132 5417 59
133 2321 39
134 7501 55
134 147 24
134 4367 19
134 821 100
135 7416 87
135 2894 22
136 8082 96
136 630 81
136 4894 76
136 2526 76
137 7621 76
137 5584 68
138 7310 63
138 4809 83
138 7282 16
138 5805 17
139 5811 12
140 9943 2
141 1316 80
141 1126 72
141 3852 31
142 9051 33
142 5950 31
142 6219 31
143 1933 23
143 1191 94
143 3018 41
143 5817 18
144 9709 52
145 5718 86
145 709 35
146 2563 68
146 899 97
147 9156 67
147 9534 33
148 6691 26
148 6440 30
148 7346 80
148 3797 72
148 2884 6
149 6651 87
149 2387 2
150 1929 83
150 727 5
150 534 52
151 9618 36
151 5969 63
152 1412 15
152 3824 35
152 6073 2
153 1654 71
154 4142 57
154 2865 26
154 6188 32
154 2287 36
154 9402 86
154 8151 60
154 5592 46
154 7986 11
155 9561 29
155 6140 13
155 5693 10
156 9980 19
157 7073 96
157 741 27
157 1547 80
157 7061 3
158 7169 7
158 7860 76
158 3904 69
159 3813 79
159 7504 3
160 4857 65
161 3268 49
161 552 84
162 993 46
163 9881 69
164 9228 58
164 1949 52
164 1248 72
164 6016 53
164 9831 82
164 2022 48
164 4718 61
165 283 94
165 9286 23
166 9638 33
167 8110 77
167 5591 98
167 9843 79
168 3129 36
168 7971 33
169 1052 64
169 5780 17
170 2124 49
170 3255 56
171 7172 23
171 2356 10
171 7719 12
171 6335 7
171 6403 78
172 6926 20
172 1522 82
173 1623 60
173 898 76
173 2881 1
173 8991 57
174 2313 49
174 4397 79
175 4429 60
175 8671 71
176 6112 76
177 502 57
177 9945 50
178 8815 97
178 5450 80
178 9948 25
179 1837 95
179 1204 89
180 2377 39
180 2537 85
181 2753 18
181 3671 70
181 1551 42
182 5322 21
182 9116 41
183 247 72
183 7746 61
184 1148 92
184 6029 35
185 9898 7
185 7140 40
186 1135 27
186 5286 41
187 2032 21
187 9547 77
188 7412 84
188 9687 96
188 9410 14
188 8239 54
189 1562 26
190 2205 88
191 7184 45
191 8647 2
191 2304 74
192 1067 88
192 1923 67
193 5542 6
194 4612 8
194 3425 6
195 9243 77
195 8613 89
196 3592 46
197 1221 83
197 797 79
197 1877 82
198 8127 54
198 4822 32
198 7660 34
199 4677 14
199 2793 30
200 8384 89
200 3469 85
200 1683 79
200 580 7
201 6290 26
201 9888 79
202 4468 30
203 1429 13
203 5148 39
203 2729 43
204 7095 26
205 3834 74
205 6322 88
205 9669 13
206 5965 33
206 2634 70
206 1610 87
207 675 45
207 6162 13
208 5589 31
208 3754 94
208 4703 10
208 233 81
209 1526 59
209 6221 45
209 5887 85
209 6380 38
210 1928 88
210 8153 55
211 9470 37
211 4507 74
211 6807 50
212 7649 3
212 7079 51
213 1313 20
214 8406 49
214 572 25
215 9955 9
216 7727 54
216 8207 93
216 7179 63
217 4116 71
217 8742 75
218 2960 48
218 2336 89
219 4629 34
219 7868 100
219 9683 21
220 3504 90
220 6348 78
221 4082 45
221 6987 39
221 2459 7
222 6266 60
222 2794 28
222 3995 8
222 3421 9
223 7056 11
223 4628 6
224 6819 40
224 785 24
225 7701 85
225 5303 48
226 8652 55
226 5888 42
226 4960 96
226 9566 94
227 8891 78
227 6386 83
228 4910 3
228 3393 14
229 7628 4
230 2201 16
230 967 100
230 4700 21
230 4131 48
231 4411 79
231 9647 27
232 6382 72
233 5422 11
233 3625 22
234 7511 69
234 4660 74
234 3915 34
235 5459 45
236 4531 26
237 7245 2
237 6293 21
237 1483 16
237 9531 91
238 3859 2
239 5606 77
239 2405 44
239 2362 98
239 590 43
239 6251 29
239 8088 15
240 7042 59
241 5040 14
241 9146 59
241 8882 78
242 5530 45
242 6041 95
243 2859 67
243 3343 21
244 3784 57
244 9801 77
245 1697 76
246 5947 19
246 5334 39
247 9881 45
247 2676 66
247 9073 84
247 3649 87
248 7048 16
248 7365 5
249 6978 100
250 5017 23
250 3136 98
250 9035 20
250 2374 36
250 1651 80
251 8357 34
251 2146 81
251 1559 34
252 3218 35
252 9207 7
252 1988 38
252 8641 96
253 8784 71
253 6502 96
253 772 6
254 8785 41
255 3737 99
256 2639 19
256 9646 17
257 8320 100
257 7377 46
257 5618 17
257 4173 84
257 3558 18
258 4084 95
258 499 75
259 9627 62
259 2004 6
259 6855 41
259 6516 70
259 2669 29
260 4388 1
260 619 56
261 9777 60
261 3089 81
261 690 52
261 4071 44
262 3689 100
262 9443 27
263 9683 36
263 5686 4
263 478 73
264 5209 47
264 6891 56
265 2282 12
265 8627 53
266 5408 24
266 8036 12
266 1270 14
267 5514 92
267 1767 75
268 5032 27
268 3483 46
268 7624 72
269 6534 38
269 2223 67
270 3264 25
270 9956 21
271 6885 98
271 5990 43
271 6162 43
271 7672 28
271 4813 7
271 1217 11
271 5066 8
271 756 75
272 8651 45
272 9833 19
272 3727 89
272 377 36
273 7710 42
274 1494 10
275 1467 57
275 1105 98
276 3494 66
276 639 97
276 9918 69
277 4538 27
277 6456 70
278 8149 100
278 5150 94
279 1454 7
279 9173 45
280 2286 94
280 5758 8
281 9025 26
282 8736 28
282 3371 72
283 4435 50
283 9980 17
284 789 38
284 9303 74
284 681 76
285 7798 18
285 6420 78
286 9129 51
286 1578 53
287 4096 100
287 3161 65
287 5969 79
288 9533 57
288 6734 76
288 7737 13
288 9876 64
289 2833 58
290 9090 10
290 2955 77
291 7124 70
291 577 7
291 3366 17
292 3357 53
293 799 18
294 2464 84
294 2699 97
294 3425 10
295 8705 41
295 991 11
296 3707 3
296 4043 84
297 1994 76
297 1763 89
298 7717 90
298 7570 28
298 423 39
299 9365 79
299 1381 100
299 919 84
300 2869 37
300 7287 2
301 6982 93
301 2139 71
302 7143 54
303 9403 94
303 2914 3
303 7105 23
303 4483 22
304 7784 5
304 305 92
305 2638 81
305 6511 92
306 6301 36
306 3841 20
306 991 96
307 1429 1
307 4457 49
307 6091 59
308 2152 86
308 9376 10
308 1329 87
309 6497 4
310 7984 31
311 5293 72
311 5737 42
311 5989 38
312 1592 78
313 7179 73
314 9153 78
314 5904 91
314 4092 29
315 1937 95
315 3267 29
315 3549 38
316 8970 69
317 1859 33
317 1805 3
318 5919 31
318 4150 18
318 4000 36
318 7758 19
318 4091 60
319 2678 21
319 9043 56
320 5106 89
320 5145 81
320 6364 75
320 3394 42
321 9326 52
321 2911 66
321 7928 45
322 9036 85
322 6716 89
322 2668 80
323 4322 2
323 4135 24
323 751 73
324 3417 47
324 2570 81
325 3427 40
325 496 61
326 9370 5
326 2858 52
326 685 55
326 6651 75
327 8076 85
327 3574 48
328 2976 29
329 9027 18
329 6398 51
329 8005 8
330 9691 72
330 5788 57
330 3891 23
330 5914 52
331 7516 16
332 6508 4
332 7507 16
333 5655 30
333 2248 48
334 9765 76
334 3959 87
334 9454 90
334 6027 64
335 8559 15
335 3374 95
335 2032 43
336 3570 98
336 3096 96
336 1305 35
336 3807 41
337 2552 64
338 5835 40
339 7951 61
340 3243 34
340 3466 70
340 9047 100
340 4359 37
341 4988 94
342 9792 98
342 4812 81
342 1970 58
342 3391 94
343 4457 32
343 4893 96
344 8303 16
345 4177 17
346 1894 75
346 3911 78
346 5132 57
347 7931 12
348 9092 33
348 3938 57
348 9919 48
348 9308 80
349 9478 16
349 2549 25
349 8267 71
350 8290 9
351 4945 38
351 3785 11
352 9441 13
353 8742 33
353 5994 25
353 4178 15
354 3709 23
355 3813 28
355 2957 85
356 1355 35
356 5780 2
357 472 99
358 7092 93
358 9954 8
358 4927 55
358 9453 28
359 9242 80
359 4218 88
360 7995 28
360 527 83
360 7227 66
361 4428 26
361 4628 99
362 9261 17
362 8284 39
363 3990 7
364 9017 8
365 5578 69
366 1647 74
366 3777 4
367 8799 68
368 4616 25
368 8655 51
369 771 99
369 2272 30
369 7526 72
370 5803 63
370 6443 30
370 6379 67
370 966 41
371 8148 12
371 1937 50
371 3774 43
372 9698 33
373 4607 23
374 9127 70
374 881 28
374 8531 76
375 8564 35
375 4486 39
375 3764 40
376 4426 75
376 5718 6
377 3857 85
377 1447 58
378 4961 11
378 4491 92
378 5830 1
379 5127 60
379 9222 26
380 4123 92
380 9402 94
381 8680 22
381 4363 54
381 4998 15
381 9443 40
381 9613 3
381 4136 80
381 5102 11
381 1963 23
381 3776 79
382 5498 62
382 8247 16
382 3520 39
383 1800 23
383 1864 25
384 4873 50
385 1784 13
385 5852 9
386 4716 83
386 4282 10
386 7283 4
386 5589 53
387 8460 38
388 8288 34
388 6364 26
389 886 4
390 2538 15
391 2446 51
391 5231 37
392 7140 65
392 9865 83
393 6461 97
393 2014 17
393 3454 19
394 9972 87
394 7701 100
394 8530 52
395 6859 20
395 3704 70
395 1423 14
395 5744 26
395 9716 16
396 9572 22
396 8081 77
397 1919 97
397 9584 70
398 3689 36
398 9471 32
398 2575 86
399 2791 49
400 9689 1
400 6239 68
401 448 23
401 3547 35
401 2607 4
402 8116 60
402 606 57
403 3706 74
404 3223 20
405 562 15
405 1433 56
405 8979 19
405 9729 33
406 7445 8
406 1223 12
406 6899 24
407 6838 54
408 4589 40
408 5283 92
408 3678 50
409 9523 92
409 905 95
409 9354 72
410 7696 100
410 8793 52
411 2041 53
411 1380 42
412 8350 1
412 4113 62
412 611 28
412 8838 67
413 6604 81
413 5147 48
413 9980 48
413 5514 81
414 4765 88
415 1835 45
415 9671 54
416 3832 77
416 9476 16
416 568 98
416 5751 49
416 9211 32
417 6986 48
417 7412 85
418 7396 35
418 8799 28
418 8350 78
418 4897 52
419 1338 57
419 5554 65
420 6722 25
420 3126 52
420 9854 70
421 7538 32
422 6582 71
422 7838 91
422 637 41
422 2297 63
423 2062 90
423 6150 49
424 990 27
424 3106 33
425 9169 34
425 3825 28
426 5555 34
426 3363 71
426 4482 94
427 7483 61
427 2508 84
428 9805 18
428 8991 91
429 1039 89
429 7402 43
430 6954 18
430 3453 22
431 6002 85
431 5537 14
432 9918 30
433 8133 9
433 2162 64
434 8974 16
434 4615 74
435 4697 39
435 4195 54
435 5845 59
436 621 60
436 6609 10
436 6173 29
437 7067 63
437 3459 29
438 9297 75
438 2663 61
438 4628 31
438 3581 100
438 8509 38
439 6782 42
439 3169 51
439 9828 43
439 6226 44
439 4120 89
440 3278 51
440 1770 32
440 7016 85
440 9822 67
440 1847 99
441 9844 44
441 8656 98
441 8645 87
442 8570 52
442 7219 50
442 5224 28
443 773 58
444 8618 41
444 5040 73
445 9079 97
446 7449 43
446 8923 72
446 746 56
447 8544 76
448 9644 33
448 2650 85
448 7873 99
449 786 33
450 1695 88
450 1006 10
450 7399 43
450 6697 86
451 3050 65
452 6151 28
453 2379 3
453 3954 98
453 8275 8
454 7321 4
454 9066 100
455 957 8
455 6806 60
455 8468 44
456 9182 95
456 6753 9
456 7395 83
457 2193 68
457 5192 8
458 5044 69
458 1595 42
458 1809 53
459 3883 84
459 7021 76
459 5002 94
459 7425 18
460 5423 65
460 3984 66
460 8675 65
461 5400 27
461 6006 32
461 6491 81
462 1095 77
462 3752 22
462 4989 59
462 3466 31
463 1813 27
463 1076 53
463 3893 94
464 3449 56
465 4898 80
465 1370 12
465 6651 14
466 5852 63
466 818 7
466 5184 25
467 7149 74
468 6617 66
468 1504 61
469 5608 82
470 7228 13
471 3583 97
472 8810 36
472 6802 80
472 4965 29
473 4097 78
473 5752 13
473 1105 53
474 5449 67
475 7968 78
476 4615 19
476 6366 69
477 767 11
477 9047 9
477 4419 92
478 792 69
478 1947 63
478 2519 3
479 7730 23
479 5826 79
479 9141 79
479 4853 31
480 747 8
480 3028 2
481 1476 46
481 583 62
481 1565 85
482 2321 23
482 3535 55
483 2179 95
483 4557 52
483 1477 63
484 4213 71
485 2744 27
485 900 91
485 9963 92
486 4050 20
486 6459 67
487 7085 63
487 1018 72
487 9752 83
488 5740 84
488 1817 62
489 7782 47
489 5854 51
490 3985 40
490 5078 9
491 6558 59
492 7632 59
493 5176 60
493 9324 1
493 720 9
494 3475 85
494 3395 74
494 1999 48
495 7818 71
495 5630 42
496 9630 21
497 6399 56
497 3613 71
497 8913 43
497 2521 22
498 3702 29
499 6026 27
499 3968 96
499 3664 90
500 8530 47
501 7023 54
501 9762 57
502 9524 52
502 1270 51
503 5657 47
503 4224 26
503 9818 49
504 1000 32
504 812 33
504 2477 42
505 2191 2
505 1062 68
505 3256 71
505 5081 82
506 6554 50
506 3831 3
507 7964 48
508 6393 91
508 4328 52
509 9145 10
509 544 56
509 5702 59
509 3287 2
510 2689 6
510 9952 81
510 3286 27
511 8197 61
511 5337 55
512 7646 46
512 1508 20
512 2988 17
513 2924 33
513 5218 25
513 770 64
513 1344 39
513 4211 28
514 6905 91
515 1581 1
516 9054 77
517 547 1
517 6249 35
517 8102 23
518 3990 66
518 4880 18
519 6507 85
519 2031 73
520 8812 7
520 6996 53
520 2428 13
521 2426 98
521 2269 74
522 3600 15
522 9361 86
523 8039 25
523 9227 91
524 7347 47
525 9753 98
526 6584 6
526 7185 55
527 1415 3
527 549 65
528 6047 40
528 1830 93
529 3273 41
529 3875 66
530 9112 86
531 8565 55
531 4524 73
531 4633 34
532 4844 66
532 2125 90
532 1559 99
532 3575 88
533 6830 83
534 2607 23
535 5445 74
536 8623 21
536 3580 9
537 2570 99
537 4477 61
538 5576 96
539 4715 29
539 2782 89
539 2239 100
540 8968 57
540 7053 88
541 3610 22
542 6181 96
542 8505 79
542 9762 41
542 2147 25
543 4704 66
543 8679 16
543 908 17
544 2747 17
544 3693 21
544 2140 81
545 1708 98
545 6256 49
546 6583 27
547 1996 57
547 9326 85
548 8898 40
548 3133 69
549 9664 41
549 7573 16
549 4655 23
550 9970 37
550 1888 34
551 3099 39
551 5083 15
551 1418 32
552 9559 90
552 9591 19
552 9481 16
553 1520 9
553 1271 21
554 6392 58
555 8924 59
555 5295 6
556 7095 34
556 4828 16
557 9307 19
557 9387 7
558 3752 67
558 2376 56
559 8299 18
560 6109 79
560 8072 99
561 9851 43
561 3377 43
563 7443 82
564 4646 52
565 2480 73
566 7223 53
567 6513 78
567 956 36
567 1430 44
567 4008 3
568 2856 71
569 6884 65
569 6709 51
569 7256 72
570 3126 22
570 4299 82
571 2862 94
571 1309 38
571 6983 67
572 8877 1
572 9868 29
573 4102 55
573 4641 62
574 4636 69
574 2570 32
575 6190 100
575 6067 85
576 5373 23
576 5808 99
577 6863 28
577 5111 61
578 7806 6
578 972 53
579 1278 1
579 8431 96
580 8770 40
580 8286 55
580 1410 11
581 7734 3
581 1910 47
582 8274 79
582 6749 24
582 8473 80
583 6516 11
584 1899 75
585 8216 26
585 3406 81
585 3836 66
586 2582 24
586 1583 14
587 8325 16
587 3842 72
587 3732 96
588 4117 7
588 5676 7
589 867 15
589 2632 16
591 1703 54
591 2202 2
592 2287 2
592 2656 50
593 7065 58
593 6016 13
594 8972 83
594 7350 57
594 9157 68
594 7769 32
595 7282 24
596 6164 91
597 8739 15
597 7038 16
597 7288 64
597 1925 74
598 1304 43
598 6025 28
599 8232 58
600 9312 10
600 4896 3
600 1910 74
600 7848 35
601 1277 82
601 7104 77
601 6028 24
602 3247 46
603 3327 18
603 4404 41
604 5104 92
605 5998 61
605 1048 91
606 9419 44
606 7949 81
607 7883 72
607 5959 63
608 7539 41
608 3466 84
609 1789 75
609 5332 18
610 3386 60
610 6278 66
612 8146 15
612 3462 18
612 9504 20
613 816 84
613 4815 39
613 4567 89
613 1435 76
614 9218 55
614 1519 80
614 3983 19
615 9377 91
615 6314 16
616 3633 32
616 6268 37
617 9648 60
617 1189 6
617 3188 10
618 7204 71
618 2642 2
618 1055 95
618 3174 43
618 8662 100
618 1895 77
619 9068 63
619 8661 58
619 5601 18
619 7779 96
620 1776 15
620 8301 55
621 6678 23
621 4854 7
621 7258 14
622 9384 52
623 9091 92
623 3545 6
624 1807 18
624 5599 83
625 6681 89
625 8429 32
626 1192 93
626 9963 20
627 2323 23
627 9314 70
627 4891 67
628 3503 48
628 6081 72
629 8474 22
629 1794 23
631 5433 18
631 8483 79
632 2641 81
632 9425 15
632 8853 57
633 1926 100
634 8121 68
635 8326 3
635 4184 3
635 9316 57
636 4958 34
636 2487 9
636 4347 19
637 6928 35
638 1135 35
639 8873 94
639 1471 21
640 8038 5
640 6572 11
640 8024 58
640 7037 23
640 1954 49
641 733 63
641 8424 96
642 3324 97
642 2209 83
642 3282 4
643 8252 5
643 9416 66
643 7538 70
643 1901 43
643 2624 68
644 1906 1
644 2240 27
644 2604 47
645 2398 94
645 9969 82
646 2342 14
646 2581 16
647 9666 100
648 5583 10
648 9615 31
648 3274 26
648 4628 75
649 783 88
649 1000 78
649 5613 24
650 7876 50
650 4419 6
651 4271 100
651 9907 2
652 7874 18
653 785 77
653 1068 73
654 3608 81
654 6320 20
654 5815 90
655 4817 100
656 9192 19
657 1173 2
657 9807 57
658 6249 94
658 4121 98
659 1232 91
659 1700 29
660 1220 72
660 7029 2
661 8182 91
661 4955 76
661 7002 18
662 8177 34
662 797 88
662 3553 62
663 8209 94
664 3569 94
665 6774 74
665 9650 90
666 6551 16
666 3910 83
666 4862 88
666 4991 51
667 2958 43
667 1799 91
668 3734 84
668 5656 99
669 1953 93
669 4452 16
670 3558 45
670 4298 6
671 8605 42
672 7760 84
672 4247 97
673 2039 55
674 9073 52
674 5446 35
674 5860 44
674 4218 15
675 9275 99
676 8405 82
677 1826 90
677 4757 27
678 7079 99
678 4234 79
678 6325 87
679 5310 5
679 9399 40
679 9852 61
679 6689 8
680 1128 91
680 8631 60
680 5619 59
680 8993 60
681 5260 62
681 4893 44
682 1083 1
683 8896 54
684 710 91
684 4244 73
684 8411 15
685 3298 74
685 930 91
686 7439 82
686 4905 12
686 5540 36
686 4215 49
687 6713 86
687 6092 28
687 4450 77
687 7316 99
688 5139 47
688 2064 14
689 7558 58
690 1765 88
690 7423 89
690 7237 39
691 7506 53
691 3516 98
691 3103 54
692 3675 90
692 1135 3
693 8321 60
694 5675 85
694 7854 64
696 4208 15
696 7002 39
697 8057 73
697 8613 84
698 8114 41
698 7448 74
698 4293 58
698 4253 13
698 2758 33
699 9905 46
699 9911 40
700 2425 88
700 1786 21
700 7203 55
700 1982 61
701 5836 17
701 4203 36
701 2551 53
702 6623 29
702 4458 90
703 3095 14
703 9554 98
703 9969 78
704 7877 61
705 893 35
705 4788 59
706 2670 37
706 3627 9
706 4132 95
707 5774 43
707 3802 33
708 8391 23
708 1180 46
709 7415 43
709 972 51
710 6792 75
710 5452 10
710 7687 69
711 4019 87
711 3857 12
711 8401 41
712 6224 69
712 5162 78
713 8499 85
713 2702 25
714 9883 72
714 9617 19
714 8019 26
714 3904 70
714 8669 90
715 2451 33
715 2147 26
715 6283 95
716 9069 40
716 4108 74
717 1095 24
717 6502 82
718 2486 32
718 7581 78
718 4436 38
719 1645 37
719 7609 37
719 5512 73
720 7101 15
720 1745 80
721 3896 94
721 9819 53
721 2481 37
722 6768 90
722 5562 23
722 3004 54
722 5358 22
723 5023 64
724 1090 42
724 7200 63
725 3829 31
725 8366 20
726 9183 26
727 7020 9
727 7012 71
728 8832 68
728 6498 38
729 4802 86
731 7797 34
731 3370 3
731 4602 4
732 9790 31
732 3607 76
732 2722 11
732 7336 71
732 4732 37
733 5387 44
733 9559 65
733 8683 2
734 7051 44
734 7832 36
734 3773 1
735 8625 67
735 6761 73
735 1702 95
736 7714 79
736 2631 12
737 8139 15
737 6285 81
737 9303 40
738 864 37
739 2767 82
739 6583 94
740 7251 63
740 3746 92
740 1681 24
740 8081 26
741 6860 4
742 7442 76
742 2657 54
743 2349 25
744 9805 22
745 9967 31
745 1048 48
745 6949 65
745 7600 35
745 1356 53
746 7134 52
746 3861 30
748 6974 37
748 1631 25
748 6009 53
749 8684 59
750 9175 36
750 9330 21
751 7869 62
751 5029 79
751 7202 91
752 7697 55
752 1704 59
752 8610 11
752 5782 75
753 5969 75
753 5278 89
754 8102 64
754 6988 74
754 7155 84
755 6060 79
755 3722 78
755 4887 19
756 4749 40
756 6193 87
757 8744 77
757 2323 70
758 6138 87
758 1032 76
758 6151 80
759 1222 18
759 7163 88
759 4040 78
760 9997 30
761 4405 64
761 1943 50
762 6362 50
763 8255 67
763 1280 16
763 7941 44
764 8147 51
764 4837 71
764 1088 54
765 2612 34
765 1633 69
765 4997 31
766 3211 35
767 3415 65
768 2581 44
768 5962 85
769 9405 98
769 8202 76
770 2937 18
770 6396 65
770 4493 54
770 1915 97
771 9441 22
771 9913 78
772 7364 45
772 8991 95
772 1120 7
772 5931 13
773 2919 86
773 1099 100
773 5243 80
773 8520 71
773 2272 99
773 8782 56
774 4699 67
774 7402 3
774 6231 36
775 7372 55
775 3092 38
775 4805 71
775 4873 55
775 3661 76
775 8535 90
776 6040 78
776 9798 57
777 9210 98
778 8588 33
778 8411 99
778 902 53
779 3294 53
779 2591 16
779 8860 3
779 5035 30
780 9877 26
781 9467 65
781 5642 55
782 9179 57
782 9540 97
782 9308 21
782 2974 24
783 4536 90
783 3251 59
784 6121 47
784 7040 55
784 6472 34
784 7176 72
785 2940 63
785 1252 58
786 8574 39
787 1936 20
787 7947 14
787 8171 21
788 1307 12
788 7515 96
788 8717 16
790 6824 62
790 1518 64
790 8659 100
791 3572 30
792 6184 88
792 2152 94
792 7714 64
793 9822 50
794 943 48
794 9824 73
795 925 38
795 9225 9
796 9281 5
796 8123 4
797 4957 48
797 3467 35
797 6900 43
798 2307 6
798 5711 71
799 8647 39
800 5950 12
800 9774 51
800 4753 88
801 9621 61
801 2106 73
801 1757 21
801 8643 6
802 8037 31
802 1424 60
802 6535 72
803 2908 66
803 7970 9
804 7634 9
804 9486 8
805 6072 3
806 4396 76
807 9737 74
807 6417 32
808 3140 59
808 1149 56
808 3432 9
808 4942 86
809 8534 6
809 4383 62
810 3963 64
810 930 32
810 7523 17
811 8786 98
811 7788 44
811 7302 3
811 1951 26
811 6645 38
811 5891 54
812 7993 62
813 5305 23
813 6544 32
814 7440 5
814 7399 70
814 7537 32
815 3011 11
815 2476 95
817 9298 20
817 1574 62
817 4472 60
818 8041 90
818 2669 26
818 8290 17
818 2893 100
819 5676 82
819 6853 50
820 7304 56
821 8775 71
821 8423 40
821 3693 91
821 938 2
821 2030 89
822 3242 18
822 3201 27
823 1637 36
823 2008 94
824 9582 45
825 4909 72
825 1808 35
825 2008 66
825 5245 88
826 7950 69
826 2407 83
826 6567 22
826 1946 22
827 8624 74
827 1205 86
827 1865 65
827 4664 59
827 9455 57
828 6360 26
829 3124 82
829 9532 82
830 5493 29
830 2466 14
831 3022 73
831 2124 10
832 4033 56
832 3662 5
832 2948 49
833 7268 35
833 8948 9
833 918 29
834 3699 96
834 6046 42
834 2328 94
835 7901 73
835 6819 84
835 7610 39
836 4620 26
836 6395 21
836 9326 25
837 4677 12
837 2216 3
837 5977 46
838 5889 86
838 7661 66
839 6137 90
840 5230 5
840 1478 69
840 7229 94
841 3268 75
842 9885 78
843 6006 26
843 9896 95
843 9535 42
844 4575 13
844 7181 100
844 1550 76
845 7958 52
846 6565 53
846 3392 25
846 8901 45
847 6533 70
847 5623 94
847 2520 16
848 7987 100
848 5354 30
849 3403 49
849 2559 76
850 4559 94
851 7871 72
851 5380 1
851 5569 81
852 2607 12
853 1377 91
853 8449 78
854 9701 11
854 6677 18
855 3389 6
855 9844 79
